bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[1.0, 0.001, 1.0]",0.9997193327950207,0.96411086367876,0.9817536704170557,0.9997193327950207,2.001
"[1.0, 0.1, 0.001]",0.9997153489115085,0.9641369173369414,0.9817649793682633,0.9997153489115085,1.101
"[1.0, 0.1, 1.0]",0.9997219751989134,0.9642363265777172,0.9818188452890991,0.9997219751989134,2.1
"[1.0, 0.001, 10.0]",0.9997186896496177,0.9649328337219573,0.9821717711930066,0.9997186896496177,11.001
"[1.0, 0.01, 10.0]",0.9997149578692098,0.9649439505120215,0.9821755957222081,0.9997149578692098,11.01
"[1.0, 0.1, 10.0]",0.9997250144860097,0.9650921709847095,0.9822559669546544,0.9997250144860097,11.1
"[1.0, 1.0, 0.001]",0.9996848098672216,0.9656709534006445,0.9825307035633145,0.9996848098672216,2.001
"[1.0, 1.0, 1.0]",0.9996876741595574,0.9657312337602525,0.9825627770992684,0.9996876741595574,3.0
"[1.0, 1.0, 0.1]",0.9997189292907407,0.9657127180910587,0.9825687174607404,0.9997189292907407,2.1
"[1.0, 1.0, 0.01]",0.9997149220596087,0.9657183810621978,0.9825696291129329,0.9997149220596087,2.01
"[1.0, 1.0, 10.0]",0.9996871130527824,0.9663337723068764,0.9828689735070825,0.9996871130527824,12.0
"[1.0, 0.01, 100.0]",0.9996864743210916,0.9696847688767101,0.9845713523159308,0.9996864743210916,101.01
"[1.0, 0.001, 100.0]",0.9997256199957764,0.9696979155313926,0.9845973033749552,0.9997256199957764,101.001
"[1.0, 0.1, 100.0]",0.9996882048321847,0.9697757073924839,0.9846183707472932,0.9996882048321847,101.1
"[1.0, 1.0, 100.0]",0.9996920209777005,0.9708141513661543,0.9851472788233149,0.9996920209777005,102.0
"[1.0, 10.0, 0.1]",0.999712985396276,0.9741725134417604,0.986860127730296,0.999712985396276,11.1
"[1.0, 10.0, 0.001]",0.9997303854558374,0.9741843548515793,0.9868747137204477,0.9997303854558374,11.001
"[1.0, 10.0, 0.01]",0.9997261485636902,0.9741974221160062,0.9868792412208854,0.9997261485636902,11.01
"[1.0, 10.0, 1.0]",0.9997398469173437,0.9742235131239754,0.9868992176883311,0.9997398469173437,12.0
"[1.0, 10.0, 10.0]",0.9997728310460559,0.9745797042311315,0.9870958970531618,0.9997728310460559,21.0
"[1.0, 10.0, 100.0]",0.9997375102563084,0.9787980584762693,0.9892123806467316,0.9997375102563084,111.0
"[1.0, 0.001, 1000.0]",0.999755690277214,0.9920948172887435,0.9959178876187305,0.999755690277214,1001.001
"[1.0, 0.01, 1000.0]",0.9997545171898552,0.9920964405954622,0.9959181181067498,0.9997545171898552,1001.01
"[1.0, 0.1, 1000.0]",0.9997584357748349,0.9921078885322643,0.99592581589137,0.9997584357748349,1001.1
"[1.0, 1.0, 1000.0]",0.9997314806499954,0.9922055709877504,0.9959614172209473,0.9997314806499954,1002.0
"[1.0, 10.0, 1000.0]",0.9997837885539776,0.9931286612808244,0.9964506688727158,0.9997837885539776,1011.0
"[0.1, 1.0, 1000.0]",0.9995164297533575,0.9949443012310911,0.9972277451865994,0.9995164297533575,1001.1
"[0.1, 0.1, 1000.0]",0.999464114197615,0.9949966735775629,0.9972278922025659,0.999464114197615,1000.2
"[0.1, 0.01, 1000.0]",0.9994952799693391,0.9949868999358482,0.9972385422341064,0.9994952799693391,1000.11
"[0.1, 0.001, 1000.0]",0.9995054995295184,0.9949869465774167,0.9972436638375854,0.9995054995295184,1000.101
"[0.1, 10.0, 1000.0]",0.9995780450675319,0.995011357432519,0.9972920873457227,0.9995780450675319,1010.1
"[0.1, 100.0, 0.001]",0.9998254726080701,0.9955174495354702,0.9976691357716655,0.9998254726080701,100.101
"[0.1, 100.0, 0.01]",0.9998302617052951,0.9955128665886573,0.9976692287187803,0.9998302617052951,100.11
"[0.1, 100.0, 0.1]",0.9998257498411457,0.995518386916476,0.9976697437927109,0.9998257498411457,100.19999999999999
"[0.1, 100.0, 1.0]",0.9998240974239315,0.9955276621739769,0.9976735670015785,0.9998240974239315,101.1
"[0.1, 100.0, 10.0]",0.9998265368101076,0.9955932958045152,0.9977076711219521,0.9998265368101076,110.1
"[0.1, 100.0, 100.0]",0.999838067325061,0.9959889283205052,0.997911641964925,0.999838067325061,200.1
"[10.0, 10.0, 1000.0]",0.9997446572174519,0.9964596033404121,0.9981007787656506,0.9997446572174519,1020.0
"[10.0, 0.001, 1000.0]",0.999746042344059,0.9965471069373474,0.9981452931162049,0.999746042344059,1010.001
"[10.0, 1.0, 1000.0]",0.999780089465632,0.9965379025024278,0.9981576795876343,0.999780089465632,1011.0
"[10.0, 0.01, 1000.0]",0.9997719781978998,0.9965526685924972,0.9981610255149802,0.9997719781978998,1010.01
"[10.0, 0.1, 1000.0]",0.9997789056154016,0.9965503943453777,0.9981633446732147,0.9997789056154016,1010.1
"[10.0, 100.0, 1000.0]",0.9997642797000998,0.9965721606951072,0.9981669441563952,0.9997642797000998,1110.0
"[0.1, 100.0, 1000.0]",0.9999171700716865,0.9965172567177822,0.9982157658867371,0.9999171700716865,1100.1
"[10.0, 100.0, 100.0]",0.9997844051902223,0.9967120345390297,0.998247037860639,0.9997844051902223,210.0
"[0.01, 0.01, 1000.0]",0.9981940488575034,0.9983352446129301,0.9982646442388545,0.9983352446129301,1000.02
"[0.01, 0.001, 1000.0]",0.9981943481037566,0.9983358762821055,0.9982651096848015,0.9983358762821055,1000.011
"[0.01, 0.1, 1000.0]",0.998201304000598,0.998345688009144,0.9982734933945215,0.998345688009144,1000.11
"[10.0, 100.0, 10.0]",0.9997580626107715,0.9968271638156863,0.9982915376052031,0.9997580626107715,120.0
"[10.0, 100.0, 1.0]",0.9997592727214514,0.9968334425119005,0.9982952857296875,0.9997592727214514,111.0
"[10.0, 100.0, 0.01]",0.9997608074634899,0.996835778019167,0.9982972214430623,0.9997608074634899,110.01
"[10.0, 100.0, 0.1]",0.9997906488192696,0.9968401864008654,0.9983143276197346,0.9997906488192696,110.1
"[10.0, 100.0, 0.001]",0.9998137520962508,0.9968409782578026,0.9983262586525663,0.9998137520962508,110.001
"[0.01, 1.0, 1000.0]",0.9982676686275868,0.9984706323440564,0.9983691453281264,0.9984706323440564,1001.01
"[100.0, 1000.0, 1000.0]",0.9998286468022793,0.9978383086770004,0.9988329819804713,0.9998286468022793,2100.0
"[100.0, 1000.0, 10.0]",0.9997647513348381,0.9979808195775766,0.9988723872056499,0.9997647513348381,1110.0
"[100.0, 1000.0, 0.001]",0.999764504913249,0.9979846739824709,0.9988741930268773,0.999764504913249,1100.001
"[100.0, 1000.0, 100.0]",0.9997908790414959,0.9979592097401834,0.9988746245418864,0.9997908790414959,1200.0
"[100.0, 1000.0, 0.01]",0.9997911638633092,0.9979877346728054,0.9988890422713784,0.9997911638633092,1100.01
"[100.0, 1000.0, 1.0]",0.9997916088344255,0.9979883168677196,0.9988895559165376,0.9997916088344255,1101.0
"[100.0, 1000.0, 0.1]",0.9998000836945069,0.9979893670943116,0.9988943151040157,0.9998000836945069,1100.1
"[0.01, 10.0, 1000.0]",0.9987731835205602,0.999290527498193,0.9990318220213559,0.999290527498193,1010.01
"[0.01, 100.0, 0.1]",1.0000196062758442,0.9982109134954466,0.9991148506022555,1.0000196062758442,100.11
"[0.01, 100.0, 0.001]",1.0000416655684823,0.9982093514035448,0.9991250884467047,1.0000416655684823,100.01100000000001
"[0.01, 100.0, 0.01]",1.0000470060553313,0.9982092225001197,0.9991276917281717,1.0000470060553313,100.02000000000001
"[0.01, 100.0, 1.0]",1.0000406019862966,0.9982222270379265,0.9991310008417864,1.0000406019862966,101.01
"[0.01, 100.0, 10.0]",1.000052970068699,0.998213787598067,0.9991329556425274,1.000052970068699,110.01
"[1.0, 100.0, 1000.0]",0.9999090911871243,0.9984275240842322,0.9991680330271157,0.9999090911871243,1101.0
"[1.0, 100.0, 100.0]",0.9998842973769618,0.9988054028897982,0.9993447045363173,0.9998842973769618,201.0
"[0.01, 100.0, 100.0]",1.000056390856024,0.9987147600225971,0.9993853503042951,1.000056390856024,200.01
"[1.0, 100.0, 0.01]",0.9998513193936057,0.9992317429321002,0.9995414831564684,0.9998513193936057,101.01
"[1.0, 100.0, 1.0]",0.9998517426583912,0.9992336547245366,0.999542650915528,0.9998517426583912,102.0
"[1.0, 100.0, 10.0]",0.9998781742439962,0.9992137977098696,0.9995459307773477,0.9998781742439962,111.0
"[1.0, 100.0, 0.1]",0.9998690497033323,0.999232940703984,0.999550944601604,0.9998690497033323,101.1
