L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.008438038139871,0.922096759753875,0.2610389819971933,0.2610250976187065,0.1,0.35324865797258076,36.77035767056112,False,100098,540.203125,maxwell_a4,split_real,0,817,vanilla_tune_w_p1
