L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.018453211262471,0.8620386341296614,0.26616254886869484,0.26609569190436233,0.3,0.5247741391075933,36.79766565762168,False,100098,540.203125,maxwell_a4,split_real,0,816,vanilla_tune_w_p3
