L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,seed,steps,variant
0.23495376618277558,0.06767500307426877,0.01305664395091236,0.01333307174781639,0.3,0.03335914487319299,116.04705459391518,False,50049,2151.8681640625,poly_d2_o4,0,259,vanilla_tune_w_p3
