L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.0133037023928062,0.9911434912914219,0.21185278491874937,0.21260540468617992,0.01,0.22176421983166358,35.856641371132085,False,100098,540.203125,maxwell_a4,split_real,0,838,vanilla_tanh_direct_ad
