L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.3280108379208855,0.7652105940180989,0.421662563744132,0.42132076771753263,10.0,8.073768503925121,36.837812507399384,False,100098,540.203125,maxwell_a4,split_real,0,815,vanilla_tune_w_10
