real_ad_loss,real_ad_ms_per_step,real_ad_over_war_rel_error,real_ad_over_war_step_time,real_ad_peak_mb,real_ad_rel_error,real_ad_steps,seed,task_id,task_label,war_loss,war_ms_per_step,war_peak_mb,war_rel_error,war_steps
1.3038563338341191e-05,24.279844678337508,1.7152281020069853,0.963847106448318,306.62890625,0.024877119809389114,49424,0,zk_2d_o3,ZK-2D (order 3),3.994976850663079e-06,25.19055617421144,499.498046875,0.014503680169582367,47637
1.3375528396863956e-05,24.58628180767737,1.6685070862865963,0.9762844435259249,306.62890625,0.030180232599377632,48808,1,zk_2d_o3,ZK-2D (order 3),3.632636071415618e-05,25.18352307129074,499.498046875,0.018088165670633316,47651
4.598675877787173e-05,27.32215891102911,2.011486595412908,1.0702177001878372,306.62890625,0.03386194258928299,43921,2,zk_2d_o3,ZK-2D (order 3),1.313375287281815e-05,25.529533763302283,499.498046875,0.016834286972880363,47005
1.6312293155351654e-05,26.218164663640582,1.6120565783976304,0.975679464466485,306.62890625,0.02624651975929737,45770,3,zk_2d_o3,ZK-2D (order 3),7.0500313995580655e-06,26.871698768382952,499.498046875,0.016281388700008392,44657
4.208513564663008e-05,26.54174850410058,3.357864774019418,1.0385366228946555,306.62890625,0.03128388896584511,45212,4,zk_2d_o3,ZK-2D (order 3),4.284530405129772e-06,25.556872929644246,499.498046875,0.009316601790487766,46955
