L_BC,L_IC,L_PDE,elapsed_seconds,loss,method,method_label,rel_error,seed,step,task_id
6.041191227268428e-06,7.2410352913721e-06,1.7077843949664384e-05,840.022942,0.00014990010822657496,real_tanh_autodiff,"Real AD (float32, tanh)",0.052508387714624405,4,31015,zk_2d_o3
2.2341359908750746e-06,1.9232638805988245e-06,1.5898844139883295e-05,860.021657,5.747284012613818e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.04600893333554268,4,31698,zk_2d_o3
3.5849877804139396e-06,6.186891368997749e-06,1.6090010831248946e-05,880.014003,0.00011380879732314497,real_tanh_autodiff,"Real AD (float32, tanh)",0.04464653506875038,4,32383,zk_2d_o3
3.0989740480436012e-06,1.8938288803838077e-06,1.5278325008694082e-05,900.00918,6.520635361084715e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.042683981359004974,4,33156,zk_2d_o3
1.0884449466175283e-06,1.059328269548132e-06,1.5158478163357358e-05,920.000798,3.663621100713499e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.04057079181075096,4,33967,zk_2d_o3
4.906515187030891e-06,2.4491669137205463e-06,1.4110388292465359e-05,940.006298,8.766721293795854e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.039284657686948776,4,34774,zk_2d_o3
1.5763500869070413e-06,3.270626621088013e-06,1.2754035196849145e-05,960.022143,6.122380000306293e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.038519810885190964,4,35576,zk_2d_o3
4.283184352971148e-06,5.41275403520558e-06,1.2254517969267908e-05,980.017714,0.0001092139063985087,real_tanh_autodiff,"Real AD (float32, tanh)",0.03923686966300011,4,36375,zk_2d_o3
1.568914399285859e-06,1.4969100448070094e-06,1.2151418559369631e-05,1000.001828,4.2809660953935236e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.036361921578645706,4,37177,zk_2d_o3
6.485341259576671e-07,4.390550998323306e-07,1.1879304111062083e-05,1020.021274,2.2755197278456762e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03517341613769531,4,37986,zk_2d_o3
7.348629651460215e-07,6.235999308046303e-07,1.1107913451269269e-05,1040.004182,2.4692542865523137e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03441999480128288,4,38796,zk_2d_o3
6.346808731905185e-07,6.702969130856218e-07,1.098276516131591e-05,1060.012504,2.4032542569329962e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03405294194817543,4,39614,zk_2d_o3
6.714805067531415e-07,4.5188883746050124e-07,9.421608410775661e-06,1080.016821,2.065530134132132e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03283195570111275,4,40425,zk_2d_o3
7.020965426818293e-07,3.9271151308639674e-07,9.80529875960201e-06,1100.008838,2.075337943097111e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.032526347786188126,4,41240,zk_2d_o3
4.039002021727356e-07,3.3392700515832985e-07,8.947094102040865e-06,1120.003191,1.6325366232194938e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.031550824642181396,4,41984,zk_2d_o3
5.368628990254365e-07,4.809684810425097e-07,8.645713933219668e-06,1140.008604,1.8824028302333318e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03080543503165245,4,42794,zk_2d_o3
9.175162745123089e-07,4.2082203322024725e-07,8.923279892769642e-06,1160.000833,2.230666359537281e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.030107179656624794,4,43596,zk_2d_o3
1.2600070249391138e-06,1.5296395758923609e-06,8.423568033322226e-06,1180.01281,3.632003426901065e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.029296431690454483,4,44403,zk_2d_o3
2.0392931219248567e-06,1.2569976206577849e-06,8.48364652483724e-06,1200.005225,4.1446553950663656e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.0303416159003973,4,45212,zk_2d_o3
