loss_max,loss_mean,loss_median,loss_min,loss_std,mass_drift_rms_max,mass_drift_rms_mean,mass_drift_rms_median,mass_drift_rms_min,mass_drift_rms_std,method,method_label,ms_per_step_max,ms_per_step_mean,ms_per_step_median,ms_per_step_min,ms_per_step_std,peak_mb_max,peak_mb_mean,peak_mb_median,peak_mb_min,peak_mb_std,rel_error_max,rel_error_mean,rel_error_median,rel_error_min,rel_error_std,seed_count,steps_max,steps_mean,steps_median,steps_min,steps_std,task_id,task_label
1.412177698512096e-05,4.480446273191774e-06,2.2898041152075166e-06,6.389793725247728e-07,5.503690967247103e-06,0.0004811829421669245,0.0002448218481731601,0.00020403455710038543,6.945290806470439e-05,0.00016693414232401259,war,WAR (complex64),42.03085917081135,41.161143101588166,41.3396748176043,40.38376938059598,0.6383939267031389,1614.541015625,1614.541015625,1614.541015625,1614.541015625,0.0,0.0032979119569063187,0.0022236760705709457,0.0019987893756479025,0.0012602893402799964,0.0009656884146583848,5,29715.0,29159.6,29028.0,28551.0,451.5000553709822,cahn_hilliard_2d_o4,CH4
0.0007733840029686689,0.0005503574735485018,0.0006211423315107822,0.0003143491339869797,0.00019807640119074674,0.005853382404893637,0.003480470203794539,0.0024416218511760235,0.0016511458670720458,0.001970786797144737,real_sinh_autodiff,Real AD (float32),63.73189808649957,62.413448901770984,62.00130855454336,61.77688467475745,0.807222928737911,1903.5859375,1903.5859375,1903.5859375,1903.5859375,0.0,0.038713861256837845,0.03157724440097809,0.03596854954957962,0.021100882440805435,0.008588605114275292,5,19425.0,19229.6,19355.0,18829.0,245.96300534836536,cahn_hilliard_2d_o4,CH4
2.370011861785315e-05,1.0161224145122105e-05,6.794526598241646e-06,5.815149961563293e-06,7.6253293512013845e-06,0.0003149773401673883,0.00015127506194403395,0.00011250843817833811,9.065985796041787e-05,9.271467161957016e-05,war,WAR (complex64),107.99376529127177,106.76516539992876,106.42882203732813,105.76876924794628,0.9304937503891917,4521.44775390625,4521.44775390625,4521.44775390625,4521.44775390625,0.0,0.00744782155379653,0.006039655115455389,0.006138340570032597,0.004817628767341375,0.0009627642078255802,5,11346.0,11240.8,11276.0,11112.0,97.73791485396033,cahn_hilliard_2d_o6,CH6
0.05978904291987419,0.04303878098726273,0.04102310538291931,0.032661862671375275,0.010416074297229032,0.052941154688596725,0.038104915805160997,0.044932205229997635,0.011129048652946949,0.017557721573505578,real_sinh_autodiff,Real AD (float32),492.2206111120899,491.02867629529845,491.9079979790039,489.3973143266334,1.3805485692387889,10697.62939453125,10697.62939453125,10697.62939453125,10697.62939453125,0.0,0.63149493932724,0.5112310826778412,0.605411171913147,0.31464630365371704,0.1480535846563314,5,2453.0,2444.4,2440.0,2438.0,7.021395872616783,cahn_hilliard_2d_o6,CH6
