geometric_mean,max_error,mean_error,real_sinh_autodiff_loss,real_sinh_autodiff_rel_error,seed,status,task_id,war_loss,war_rel_error,weights
0.0054402727845461055,0.023483946919441223,0.01237211812986061,0.0003143491339869797,0.023483946919441223,1,complete,cahn_hilliard_2d_o4,6.389793725247728e-07,0.0012602893402799964,"[1.0, 10.0]"
0.0070676876069529024,0.03596854954957962,0.018678662076126784,0.0006711476016789675,0.03596854954957962,0,complete,cahn_hilliard_2d_o4,1.6418679251728463e-06,0.0013887746026739478,"[1.0, 10.0]"
0.008796638822327221,0.038713861256837845,0.020356325316242874,0.0007733840029686689,0.038713861256837845,4,complete,cahn_hilliard_2d_o4,3.7098029679327738e-06,0.0019987893756479025,"[1.0, 10.0]"
0.00818199106434471,0.021100882440805435,0.012136748759076,0.00037176429759711027,0.021100882440805435,3,complete,cahn_hilliard_2d_o4,2.2898041152075166e-06,0.0031726150773465633,"[1.0, 10.0]"
0.011285477480719836,0.03861898183822632,0.02095844689756632,0.0006211423315107822,0.03861898183822632,2,complete,cahn_hilliard_2d_o4,1.412177698512096e-05,0.0032979119569063187,"[1.0, 10.0]"
