L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.2268395780443413,0.063760294202519,0.023183406816975317,0.040576887385543686,0.0191280882607557,0.012033940167050174,0.012293843555707448,0.3,0.3,"[0.3, 0.3]",54321,0.031162028427805875,113.71252991540253,False,50049,2151.84423828125,poly_d2_o4,real,0,265,vanilla_tanh_direct_ad
0.03540771346653699,6.163522276639465e-05,1.404074588724592e-05,4.7594476879148724e-05,1.849056682991839e-05,2.7008864451009354e-05,2.7641354939874555e-05,0.3,0.3,"[0.3, 0.3]",54321,4.5499431280927745e-05,242.5372311398387,False,100098,1759.21533203125,poly_d2_o4,native_complex,0,125,complex_sinh
