L2_err,L_bc_final,L_bc_j0_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.011645834739034383,0.00019240589677154213,0.00019240589677154213,5.772176903146263e-06,7.796712675172048e-06,7.851856371035235e-06,0.03,[0.03],54321,1.3568889578318312e-05,18.10701125367703,False,50049,310.36474609375,poly_d2_o2,real,0,1658,vanilla_tanh_direct_ad
0.004241516296477403,2.1481962795238314e-05,2.1481962795238314e-05,6.444588838571493e-07,2.1342242635242273e-06,2.1546071725186737e-06,0.03,[0.03],54321,2.7786831473813767e-06,59.89402709009341,False,100098,508.7109375,poly_d2_o2,native_complex,0,502,complex_sinh
