L2_err,L_bc_final,L_bc_j0_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.040206705504411196,0.0018672918694038793,0.0018672918694038793,1.8672918694038795e-05,7.0049215778071016e-06,7.033767850058629e-06,0.01,[0.01],54321,2.5677840271845896e-05,18.16813750068497,False,50049,310.36474609375,poly_d2_o2,real,0,1652,vanilla_tanh_direct_ad
0.01761012559126869,0.0003085860202422051,0.0003085860202422051,3.0858602024220513e-06,2.604586079035044e-06,2.6288545374121994e-06,0.01,[0.01],54321,5.690446281457095e-06,60.05041243508458,False,100098,508.7109375,poly_d2_o2,native_complex,0,500,complex_sinh
