L2_err,L_bc_final,L_bc_j0_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.011239312583667277,0.00018637556899439432,0.00018637556899439432,5.591267069831829e-05,0.00014276630483452422,0.00014360891392316006,0.3,[0.3],54321,0.0001986789755328425,18.342731384561603,False,50049,310.36474609375,poly_d2_o2,real,0,1637,vanilla_tanh_direct_ad
0.0011002394644851717,2.017478358507141e-06,2.017478358507141e-06,6.052435075521422e-07,3.482003069600453e-06,3.5099095554672463e-06,0.3,[0.3],54321,4.087246577152595e-06,60.55358613483323,False,100098,508.7109375,poly_d2_o2,native_complex,0,497,complex_sinh
