ad_over_war_peak_memory,ad_over_war_step_time,geometric_mean_error,max_error,real_tanh_autodiff_loss,real_tanh_autodiff_ms_per_step,real_tanh_autodiff_peak_mb,real_tanh_autodiff_rel_error,seed,status,task_id,war_loss,war_ms_per_step,war_peak_mb,war_rel_error,winner
1.2316381283139048,1.6418151472992824,0.010590766515989787,0.03189937025308609,0.00019403161422815174,46.34514269366144,738.71044921875,0.03189937025308609,0,complete,dynamic_plate_2d_o4,2.2033676941646263e-05,28.227990690606838,599.77880859375,0.0035161927808076143,war
1.2316381283139048,1.6877326570119073,0.013052752886852337,0.03952856361865997,0.0002140126161975786,47.07984417463551,738.71044921875,0.03952856361865997,1,complete,dynamic_plate_2d_o4,7.107357669156045e-05,27.895320967474383,599.77880859375,0.004310158081352711,war
1.2316381283139048,1.6647083337103306,0.012513265095025584,0.05251677706837654,0.00019592061289586127,46.24324989083415,738.71044921875,0.05251677706837654,2,complete,dynamic_plate_2d_o4,1.5377980162156746e-05,27.778589771198178,599.77880859375,0.0029815577436238527,war
