elapsed_seconds,loss_max,loss_median,loss_min,loss_q25,loss_q75,method,method_label,rel_error_max,rel_error_median,rel_error_min,rel_error_q25,rel_error_q75,task_id,task_label
1150.0,2.6534144069111354e-06,1.3529693372206106e-06,9.636142283101758e-07,1.0225136318791507e-06,1.8373637225577872e-06,war,WAR (complex64),0.002245089212301608,0.001693760279454541,0.0013544630573696706,0.001590992640768164,0.0019036474276568239,cahn_hilliard_2d_o4,CH4
1155.0,4.865756553289843e-06,1.632464509269501e-06,7.626574878504542e-07,1.4670719819776353e-06,3.2989087585829193e-06,war,WAR (complex64),0.002586219493123453,0.0022615581239591193,0.00128392125910595,0.0015496846781515403,0.002563170244773564,cahn_hilliard_2d_o4,CH4
1160.0,1.266102337366001e-05,1.6721423121629306e-06,1.0833279671389252e-06,1.5274868485761731e-06,1.7814390581695603e-06,war,WAR (complex64),0.004753934898080304,0.0022024442407230053,0.0014254883287051693,0.0014434006913652247,0.0026892829357157075,cahn_hilliard_2d_o4,CH4
1165.0,4.3591992333619285e-06,1.8841399419197037e-06,1.0798195927357738e-06,1.6495392960427068e-06,3.7674373141381085e-06,war,WAR (complex64),0.002615399853515206,0.0019351120945643664,0.0015422100241638842,0.001673123657614959,0.002119790787918503,cahn_hilliard_2d_o4,CH4
1170.0,1.879497722692345e-05,2.6159714130799404e-06,7.38255061365885e-07,1.0614608155946677e-06,5.92804539177876e-06,war,WAR (complex64),0.0064694411235251825,0.002725762959722811,0.0011599317031291672,0.002141877631178103,0.0027496698364231622,cahn_hilliard_2d_o4,CH4
1175.0,1.9628694996845706e-06,1.4813955620206501e-06,1.1487564903451884e-06,1.166712011979452e-06,1.7489870683802704e-06,war,WAR (complex64),0.001967779429312219,0.001707815513380374,0.0012141734734634458,0.0014378971944023161,0.0017824468063647092,cahn_hilliard_2d_o4,CH4
1180.0,2.0891371686446376e-06,1.8176986143616355e-06,1.441567928634675e-06,1.8001090703616483e-06,1.920008492680263e-06,war,WAR (complex64),0.002253457507955613,0.0016698569128505392,0.001456506808077218,0.0016581159105833344,0.0019128723875316772,cahn_hilliard_2d_o4,CH4
1185.0,5.905864815932565e-05,2.6097612268649972e-05,2.913807348279689e-06,1.1722267378080259e-05,2.8549637582126825e-05,war,WAR (complex64),0.012838426648952192,0.007036027292324991,0.0028926617170988546,0.00616330110969209,0.007267715903052906,cahn_hilliard_2d_o4,CH4
1190.0,2.2492136754601622e-06,1.3313851852525279e-06,6.904337114329374e-07,1.0896443591418545e-06,1.7659567035370137e-06,war,WAR (complex64),0.0019465226678219805,0.0018905429970981363,0.0012217007473219427,0.001408908594347181,0.0019396752952272752,cahn_hilliard_2d_o4,CH4
1195.0,2.361607155429921e-06,1.1527494542446545e-06,7.156042014188796e-07,7.343919028125415e-07,1.5256743420430904e-06,war,WAR (complex64),0.0020241162967366624,0.0017200685018900351,0.0013128542007401548,0.0014632450085249377,0.002020265573464508,cahn_hilliard_2d_o4,CH4
1200.0,3.8176249048067225e-05,2.2610909642121886e-06,6.386763438884348e-07,1.7353858993488517e-06,1.1952838072681267e-05,war,WAR (complex64),0.0031289178757754775,0.0019481902759271954,0.0012342412144538478,0.0014035987489490088,0.0031027398875755723,cahn_hilliard_2d_o4,CH4
0.0,0.9998692870140076,0.8143057227134705,0.7860732674598694,0.8005276322364807,0.9548097252845764,real_sinh_autodiff,Real AD (float32),1.4696801900863647,1.3314138650894165,1.1299504041671753,1.2425190210342407,1.3884179592132568,cahn_hilliard_2d_o4,CH4
5.0,0.606381708121651,0.5966661994331284,0.5327340774483216,0.585598565817412,0.5990423410934943,real_sinh_autodiff,Real AD (float32),1.0771474080231216,1.0320067539151836,0.9612120972412765,0.979885027210214,1.0510475699868842,cahn_hilliard_2d_o4,CH4
10.0,0.588112940787101,0.4733167384217895,0.4336216340478909,0.46941907125392446,0.5317823847906479,real_sinh_autodiff,Real AD (float32),1.3145977971313043,1.2505436486957004,1.0940478171446721,1.1856662200145451,1.2989089667077467,cahn_hilliard_2d_o4,CH4
15.0,0.3930237082761156,0.2959102854161386,0.28009804720122716,0.2915188710149429,0.30277398852167675,real_sinh_autodiff,Real AD (float32),1.0099718246163516,0.9908498922315567,0.6930142253655177,0.839375484332458,1.0017771218010456,cahn_hilliard_2d_o4,CH4
20.0,0.2591795343415359,0.2306407442998081,0.196261320459559,0.2304658895566495,0.24802479596731436,real_sinh_autodiff,Real AD (float32),0.8469673721802331,0.6761133195128568,0.6261489078453615,0.6472274032729248,0.7834967244863514,cahn_hilliard_2d_o4,CH4
25.0,0.22677389190525504,0.19856717948669858,0.1415144664982554,0.16187139955696497,0.2235904054659825,real_sinh_autodiff,Real AD (float32),0.7591750502300179,0.5614852379177392,0.43703337062008235,0.5277084664250817,0.5870110527434578,cahn_hilliard_2d_o4,CH4
30.0,0.21333134001582263,0.19040508613931714,0.08094358847826687,0.11577413991582719,0.19722261719963355,real_sinh_autodiff,Real AD (float32),0.6410156851229429,0.5905695048511056,0.2821961883430692,0.44618329901994624,0.5946973872063794,cahn_hilliard_2d_o4,CH4
35.0,0.21811276501235313,0.1893059959367237,0.07456318820487749,0.07881155753144256,0.21775917501814657,real_sinh_autodiff,Real AD (float32),0.6321791375438256,0.5507099522286347,0.19825276644650872,0.3490683293882111,0.5790594269669526,cahn_hilliard_2d_o4,CH4
40.0,0.17870788615241975,0.14990234176662218,0.050665058212880205,0.053229559429314774,0.1785015899879504,real_sinh_autodiff,Real AD (float32),0.5543577052503169,0.41150291672718486,0.17285071338961655,0.2823837425769637,0.439592963201715,cahn_hilliard_2d_o4,CH4
45.0,0.19494921632455617,0.12700775848332632,0.03877624640997031,0.0396612319933231,0.13401217179205613,real_sinh_autodiff,Real AD (float32),0.5232164433305468,0.33885542436294275,0.19242035440315447,0.2161023146407507,0.5182966807637487,cahn_hilliard_2d_o4,CH4
50.0,0.1656391022542025,0.11141250607246775,0.030255221377726668,0.036128406854440034,0.12687213201871347,real_sinh_autodiff,Real AD (float32),0.5377239731842659,0.2129559112431999,0.11297891041809051,0.19033082555419711,0.26801693381383634,cahn_hilliard_2d_o4,CH4
55.0,0.19204634911731666,0.08381385923857003,0.0250055870535018,0.03396569932441237,0.11234384119793582,real_sinh_autodiff,Real AD (float32),0.4120819099936614,0.21495865900154598,0.11506466465730786,0.14373758117678662,0.27673956950700335,cahn_hilliard_2d_o4,CH4
60.0,0.15686075908732283,0.07309554407979567,0.032364961541817935,0.06055618029183941,0.09679566000142602,real_sinh_autodiff,Real AD (float32),0.4381734332909473,0.21822526242371734,0.13645792492540054,0.17410805700517457,0.23334070271202045,cahn_hilliard_2d_o4,CH4
65.0,0.16228980357424425,0.05158417497616658,0.019780447543991494,0.026559250981471348,0.08446629148902768,real_sinh_autodiff,Real AD (float32),0.49573921553816486,0.1911653029424016,0.15251562664873552,0.16967845047779254,0.19279648617860143,cahn_hilliard_2d_o4,CH4
70.0,0.1769210803998075,0.04048113063004032,0.0217947657478654,0.03978632751665892,0.07510742547228,real_sinh_autodiff,Real AD (float32),0.49163728479054186,0.15240625590485238,0.13513030928182806,0.13591226260920922,0.2705156068159356,cahn_hilliard_2d_o4,CH4
75.0,0.15633308617062167,0.04374509531963187,0.016155843225855903,0.01758697046998091,0.06638489162669402,real_sinh_autodiff,Real AD (float32),0.5046491374558658,0.16156887436270137,0.12324805328741506,0.12331090199642988,0.26543461358647263,cahn_hilliard_2d_o4,CH4
80.0,0.14859215861083774,0.035693773339983095,0.014819702644975584,0.015255092903269707,0.05736214106914181,real_sinh_autodiff,Real AD (float32),0.4996504038946347,0.21448952039953392,0.10278207643910742,0.11963134669985266,0.23011181028479696,cahn_hilliard_2d_o4,CH4
85.0,0.19180713919757375,0.03716235816664166,0.011916342306075757,0.014602137277785195,0.04813580264369994,real_sinh_autodiff,Real AD (float32),0.5116952436752964,0.19722833739424683,0.1097496169622123,0.13013014392437605,0.3146333365963437,cahn_hilliard_2d_o4,CH4
90.0,0.12405439335769897,0.0353897202236232,0.012534273822702521,0.01620448980160315,0.07796883722089454,real_sinh_autodiff,Real AD (float32),0.41393434674243057,0.1565793508808955,0.13173062394378432,0.15515241346739922,0.24061226649973233,cahn_hilliard_2d_o4,CH4
95.0,0.10012326837902707,0.04544869730133452,0.013087997570330195,0.017862052892392205,0.0927521959220733,real_sinh_autodiff,Real AD (float32),0.4782380809568889,0.28980892468854946,0.11672989310957903,0.16081416285307545,0.35129958213793,cahn_hilliard_2d_o4,CH4
100.0,0.09114470276029937,0.02268485695007978,0.01218369101929581,0.020411900897993083,0.0747941610800694,real_sinh_autodiff,Real AD (float32),0.34129434526958324,0.16068381335409881,0.15161530462538095,0.16001649887493316,0.19371137899735733,cahn_hilliard_2d_o4,CH4
105.0,0.0641213986443807,0.03930860128256754,0.009719368486329363,0.014746747707255823,0.04452886698247724,real_sinh_autodiff,Real AD (float32),0.2759939905091279,0.20229800767808184,0.1104317612343462,0.14469808595304826,0.21870553508274118,cahn_hilliard_2d_o4,CH4
110.0,0.04449645457446018,0.03934431047356872,0.012043001213466117,0.01884861431560477,0.04297610128050824,real_sinh_autodiff,Real AD (float32),0.26075125342783595,0.22783068421892452,0.1331321954210018,0.15322011070607236,0.235000257079369,cahn_hilliard_2d_o4,CH4
115.0,0.04011367613863438,0.03469872320535248,0.0190294750382366,0.031907184798598824,0.03500491552943448,real_sinh_autodiff,Real AD (float32),0.21490031641976196,0.18020672093410356,0.12085207845033431,0.16027494746933302,0.21486356073345605,cahn_hilliard_2d_o4,CH4
120.0,0.0541153433971355,0.016870326611403808,0.011608177681401087,0.014854092666988493,0.041930055207217515,real_sinh_autodiff,Real AD (float32),0.37660184704308763,0.1325034756688573,0.10727899267252314,0.11986179254163322,0.20860656968314428,cahn_hilliard_2d_o4,CH4
125.0,0.04432529927454843,0.019184026312276524,0.008634087019668918,0.01446947334476747,0.025806040674737418,real_sinh_autodiff,Real AD (float32),0.16709398449444846,0.1250324577039963,0.06451857074066705,0.0973484435758715,0.1371250797886557,cahn_hilliard_2d_o4,CH4
130.0,0.04303251396771892,0.014064363818697285,0.009652868698625585,0.011369323683329397,0.01819700291536979,real_sinh_autodiff,Real AD (float32),0.20854880102490833,0.09658154879602374,0.07007870196701024,0.08989000673452717,0.13455711620961183,cahn_hilliard_2d_o4,CH4
135.0,0.044975078235155945,0.013840121650935865,0.009756811900792528,0.011436767633856381,0.03220783390062654,real_sinh_autodiff,Real AD (float32),0.25741312132980815,0.11680369100845749,0.08764938170975156,0.09350837159786113,0.19728126033835658,cahn_hilliard_2d_o4,CH4
140.0,0.037562268955286957,0.020857592012233993,0.016681416844323,0.018223322239838344,0.02251210937487315,real_sinh_autodiff,Real AD (float32),0.19239392149559656,0.13189880643711174,0.10248243794085178,0.12570961253472943,0.17211825074442025,cahn_hilliard_2d_o4,CH4
145.0,0.020515570421826685,0.01798869238326405,0.007846612142712468,0.008777859134981693,0.02019894051083105,real_sinh_autodiff,Real AD (float32),0.1517121443949307,0.12267374787404615,0.06166210439536982,0.08617104311948477,0.1375783765326592,cahn_hilliard_2d_o4,CH4
150.0,0.019079914953874646,0.009605196384714692,0.006679026541747265,0.008165352999124362,0.0137251628048019,real_sinh_autodiff,Real AD (float32),0.1760761459754352,0.10364052601828007,0.07427156004781611,0.08636767579226048,0.13435695267124248,cahn_hilliard_2d_o4,CH4
155.0,0.04116028637831613,0.013415219513800453,0.006066377975137171,0.008331197587690457,0.01688265152245338,real_sinh_autodiff,Real AD (float32),0.20582011293348845,0.10884466144371908,0.06658441823381377,0.08867237457726017,0.20515044875314448,cahn_hilliard_2d_o4,CH4
160.0,0.02951908873438659,0.01384243646206579,0.0061550174326500725,0.007974389273779066,0.014841027752249783,real_sinh_autodiff,Real AD (float32),0.19532872900196935,0.13854683741006013,0.0810341237235969,0.10960227187462285,0.15095178865581546,cahn_hilliard_2d_o4,CH4
165.0,0.027730078183466553,0.011239512728621089,0.008922175357380893,0.010774227271110588,0.014784110460451088,real_sinh_autodiff,Real AD (float32),0.21824170111859498,0.13522836824743784,0.07847571084900413,0.08330450367479256,0.18168191638842535,cahn_hilliard_2d_o4,CH4
170.0,0.01636472207175421,0.008723690712057194,0.007916593940754191,0.008479809621501454,0.013172366178838008,real_sinh_autodiff,Real AD (float32),0.20069886345768545,0.10598592642161646,0.08633499664353414,0.09685026899672684,0.1530626659267602,cahn_hilliard_2d_o4,CH4
175.0,0.01491960429351984,0.01057477788253963,0.004166221550707045,0.00846415408728786,0.01170493660380376,real_sinh_autodiff,Real AD (float32),0.17314912190113382,0.1296775660999395,0.08200911690937668,0.11522048862329594,0.13924097939749885,cahn_hilliard_2d_o4,CH4
180.0,0.051457132581773285,0.012654026950921536,0.004284117427712554,0.006883054126593745,0.013403378442434817,real_sinh_autodiff,Real AD (float32),0.264877917309326,0.11570434975157527,0.09570068002553074,0.11083792567921291,0.18518397015111984,cahn_hilliard_2d_o4,CH4
185.0,0.02251838037391081,0.008228576366587432,0.006900553771004077,0.007162441027435096,0.008613124230115687,real_sinh_autodiff,Real AD (float32),0.23497755989419103,0.09155589768768915,0.08721303986739891,0.09145325332414621,0.1283713959511029,cahn_hilliard_2d_o4,CH4
190.0,0.010735250402529208,0.009678719325834676,0.006049411500366525,0.0072545564172740344,0.009984656781416204,real_sinh_autodiff,Real AD (float32),0.1620983445339862,0.11939045173351547,0.09900004525731414,0.11916685474458608,0.128805480614195,cahn_hilliard_2d_o4,CH4
195.0,0.05425813030880371,0.010330830279812584,0.004916494863361241,0.007967172852301056,0.015305637345692045,real_sinh_autodiff,Real AD (float32),0.45630436928895096,0.12121403282599225,0.07983029670236666,0.10146938541131527,0.1335717974524476,cahn_hilliard_2d_o4,CH4
200.0,0.04036514589676966,0.0077761294720271965,0.0032144983986534966,0.005698611204255135,0.009252387523194548,real_sinh_autodiff,Real AD (float32),0.14348607578783112,0.09091943543429956,0.0746054663557871,0.0822640635856145,0.1395749557956642,cahn_hilliard_2d_o4,CH4
205.0,0.020692691893302417,0.005988381752713565,0.0034021417305090036,0.005555569591952556,0.008307867405691878,real_sinh_autodiff,Real AD (float32),0.12659105516093644,0.09366282472824605,0.08417551503834364,0.09035908452720837,0.09509663741645745,cahn_hilliard_2d_o4,CH4
210.0,0.014725833146994657,0.005802569285121033,0.0031207428126688976,0.005597610336292909,0.010416503414609842,real_sinh_autodiff,Real AD (float32),0.1330717331142626,0.10567371009568315,0.07764069336587857,0.0789124324686043,0.10814427705228198,cahn_hilliard_2d_o4,CH4
215.0,0.011306826830190818,0.0064798329654023965,0.00588804666695356,0.006324613894844841,0.006780228003045223,real_sinh_autodiff,Real AD (float32),0.21660575724840866,0.09775889958446653,0.07937893502223822,0.09089728987106428,0.10184476718991053,cahn_hilliard_2d_o4,CH4
220.0,0.015404861394047877,0.009020730696429785,0.0028265169191507436,0.007631218556091271,0.015269315770592477,real_sinh_autodiff,Real AD (float32),0.15607700371111338,0.10158213962821955,0.07718986315194594,0.09662830990426909,0.140373063360956,cahn_hilliard_2d_o4,CH4
225.0,0.01594727156317528,0.006251873726860858,0.004028312635809777,0.006057719086374693,0.011288042318368966,real_sinh_autodiff,Real AD (float32),0.201904853103668,0.1243582249192825,0.08027920086998482,0.08425981907446914,0.12965646088483368,cahn_hilliard_2d_o4,CH4
230.0,0.009700619453517774,0.004803224069398332,0.002850749036198155,0.0036307978125465832,0.006921583164903662,real_sinh_autodiff,Real AD (float32),0.1156773852409411,0.09951117732592338,0.07482939271421682,0.0798919963324917,0.10272158229895875,cahn_hilliard_2d_o4,CH4
235.0,0.007723021514435556,0.004988757751892652,0.0025874366780047286,0.004922744572468218,0.006498980727231933,real_sinh_autodiff,Real AD (float32),0.14610810657637527,0.07556612366224057,0.06224056857960626,0.07076777914310395,0.08217825450523293,cahn_hilliard_2d_o4,CH4
240.0,0.010799531897073378,0.009424529850967398,0.002469909363038974,0.006038825844174488,0.009618179490832093,real_sinh_autodiff,Real AD (float32),0.16482601189885218,0.11398629252099766,0.06760846553957428,0.0685673050901971,0.12714311285699503,cahn_hilliard_2d_o4,CH4
245.0,0.02288951865010361,0.007729570569815519,0.0026689788645443456,0.007053453895025968,0.013433499609467938,real_sinh_autodiff,Real AD (float32),0.18782062490662507,0.10945686916381975,0.0852660144092998,0.0989336734118077,0.1701144861785176,cahn_hilliard_2d_o4,CH4
250.0,0.044629338286311375,0.008481937036055553,0.006581509807900526,0.00821074300358738,0.03586606226092473,real_sinh_autodiff,Real AD (float32),0.2229017022265332,0.1358243771292236,0.08056902288356735,0.1267902211550713,0.14285258014810745,cahn_hilliard_2d_o4,CH4
255.0,0.007447307891331213,0.004740758666488944,0.003689907675227607,0.003891565746296402,0.0050857149928125985,real_sinh_autodiff,Real AD (float32),0.10511362147886684,0.08518983690208251,0.06322040752966576,0.07778686792498045,0.09116416159190317,cahn_hilliard_2d_o4,CH4
260.0,0.01707963528545224,0.005912616857264666,0.0026739678180494834,0.004102646377433802,0.0074251162505806715,real_sinh_autodiff,Real AD (float32),0.12945464629541445,0.07302283466494015,0.06234216806271586,0.06256390966141583,0.08385701747765041,cahn_hilliard_2d_o4,CH4
265.0,0.02170468193011515,0.008123148712600527,0.002260899725054851,0.005651210080951427,0.00910027676902701,real_sinh_autodiff,Real AD (float32),0.1854288191908279,0.1122276822692886,0.06636246236626332,0.07374061141741592,0.11643685041595041,cahn_hilliard_2d_o4,CH4
270.0,0.007273807605946634,0.005065065298561408,0.0023857184398221876,0.0044198864830018066,0.005097995057130529,real_sinh_autodiff,Real AD (float32),0.1322176206194416,0.08423619144419664,0.05976116334047156,0.07182638883161828,0.08562236832269818,cahn_hilliard_2d_o4,CH4
275.0,0.011243334256035159,0.003947484877806029,0.00216387155646837,0.003920562576755658,0.010950757377633144,real_sinh_autodiff,Real AD (float32),0.1352002217705442,0.09187468624402913,0.05353218579027939,0.08046542747394085,0.1186680086700904,cahn_hilliard_2d_o4,CH4
280.0,0.022672740983382213,0.004161016486279864,0.0019899706004074804,0.0032259579926274574,0.0077431333619148645,real_sinh_autodiff,Real AD (float32),0.1286115059919963,0.08561524482393845,0.05725336536576586,0.06515056065100167,0.12612855538845283,cahn_hilliard_2d_o4,CH4
285.0,0.028758289286982885,0.011610559823482802,0.004454567659817595,0.00932645212235255,0.011910105554549579,real_sinh_autodiff,Real AD (float32),0.25882475616787304,0.10811493663024592,0.07502855639682142,0.0841554595828492,0.12530604517843963,cahn_hilliard_2d_o4,CH4
290.0,0.0059431004302747115,0.004150816031057407,0.0018917608579073477,0.0036580376405293416,0.005877860884523698,real_sinh_autodiff,Real AD (float32),0.11491270573200545,0.08733302440162242,0.06536514869650371,0.0696223153747293,0.09604240648682172,cahn_hilliard_2d_o4,CH4
295.0,0.008275091077306103,0.0050941247768964614,0.0024225690884057353,0.004544375305647774,0.006028094287404518,real_sinh_autodiff,Real AD (float32),0.18403582272897126,0.0901835626010256,0.056325809806401055,0.08530562277302772,0.10865258445391775,cahn_hilliard_2d_o4,CH4
300.0,0.011246532213957125,0.01039812983220166,0.002755794345359718,0.007188701647785991,0.011232919447096331,real_sinh_autodiff,Real AD (float32),0.13656844252252365,0.10235597358262952,0.07025644792346789,0.09948715518390461,0.11075326300973126,cahn_hilliard_2d_o4,CH4
305.0,0.005979263372154909,0.0052959100561312325,0.005100723825331343,0.005166682771659981,0.005439105904938654,real_sinh_autodiff,Real AD (float32),0.11310033981199635,0.07564589096304769,0.06239757047629158,0.06500364778468694,0.10633364060453161,cahn_hilliard_2d_o4,CH4
310.0,0.00607338329784813,0.005335543565361482,0.0020777535098047825,0.004082279256858273,0.005363420300361037,real_sinh_autodiff,Real AD (float32),0.09798064847383234,0.06803915626338239,0.06209882647610336,0.06475583277350186,0.07881200818272066,cahn_hilliard_2d_o4,CH4
315.0,0.013322872740144912,0.004525349137784658,0.0018517921347989015,0.003798016469672383,0.012040526220714899,real_sinh_autodiff,Real AD (float32),0.11993978372801786,0.08625076465364477,0.053792497234060405,0.05980503630165457,0.10569504882721048,cahn_hilliard_2d_o4,CH4
320.0,0.021206566153038276,0.004152655932203363,0.002791866794383235,0.0038882540278014476,0.0042964634762162526,real_sinh_autodiff,Real AD (float32),0.13368069594404708,0.07833127393884898,0.05540645518432212,0.06082883892535096,0.09280181879034488,cahn_hilliard_2d_o4,CH4
325.0,0.011829372531043814,0.006243524046679015,0.0016540083239365184,0.005419670401618105,0.010238865161283816,real_sinh_autodiff,Real AD (float32),0.1420691530299764,0.10452986174627615,0.04946422754904542,0.0801106341561008,0.10821665996310063,cahn_hilliard_2d_o4,CH4
330.0,0.00507440729083026,0.003327018103407815,0.003179974706180644,0.003238924920020298,0.004213555478874939,real_sinh_autodiff,Real AD (float32),0.08846997209333032,0.07875449696675808,0.053167845184966825,0.06485463273194599,0.08639665151197388,cahn_hilliard_2d_o4,CH4
335.0,0.007298840654903581,0.004969273184714729,0.003202258443567334,0.003531094666299543,0.006606396223297384,real_sinh_autodiff,Real AD (float32),0.10099805313047791,0.06889970006009437,0.05462486052203708,0.06882571249456237,0.0978843248642849,cahn_hilliard_2d_o4,CH4
340.0,0.004514337511580401,0.004032190606925349,0.0030810539707112334,0.0034207620309903305,0.004299939815088549,real_sinh_autodiff,Real AD (float32),0.08971491829031003,0.0724463470762921,0.05781299883813266,0.06702666424779002,0.07344458423091199,cahn_hilliard_2d_o4,CH4
345.0,0.018710105326688542,0.0059983858963682775,0.0015558965213242645,0.005880702434159026,0.009383851866910617,real_sinh_autodiff,Real AD (float32),0.2733503614602479,0.08044275499124451,0.05021827275546408,0.07942643903109194,0.08996063576920782,cahn_hilliard_2d_o4,CH4
350.0,0.00651917238022724,0.004375320696743696,0.0015210329277383352,0.0033614304233586284,0.004705020530482048,real_sinh_autodiff,Real AD (float32),0.10686132190883448,0.06938961072617669,0.050745021449705774,0.06117187182910203,0.070625200436681,cahn_hilliard_2d_o4,CH4
355.0,0.01352928055869715,0.003047580449773951,0.0015153988265697946,0.0030001637247734753,0.004328595065343933,real_sinh_autodiff,Real AD (float32),0.2106837554369612,0.07786347821080328,0.053765288534817865,0.05658440496920672,0.07897181282830552,cahn_hilliard_2d_o4,CH4
360.0,0.05528875618812103,0.0073315773289040955,0.0014883719330811643,0.004153219975200129,0.007705389501541959,real_sinh_autodiff,Real AD (float32),0.34037491074041154,0.10188445594261743,0.04408398349410498,0.06757284230293178,0.13541788531976834,cahn_hilliard_2d_o4,CH4
365.0,0.012679234168679394,0.0038261302459717587,0.0029951638103658776,0.003377033761322226,0.004954262925287402,real_sinh_autodiff,Real AD (float32),0.13899216024509883,0.08755263781962408,0.05947002926362795,0.06979951596939082,0.09006072154121772,cahn_hilliard_2d_o4,CH4
370.0,0.02615754164457361,0.0030254838174614373,0.0018568920643817644,0.002772736554982222,0.0045091974431506684,real_sinh_autodiff,Real AD (float32),0.12425539944600865,0.07010908814783269,0.04824564436156474,0.04906935598341904,0.07574915374038074,cahn_hilliard_2d_o4,CH4
375.0,0.007514241185347479,0.0030442042376694687,0.0014764821861659094,0.003001342993947944,0.0074066840513770885,real_sinh_autodiff,Real AD (float32),0.14753049097110815,0.083822014788752,0.055863072803200256,0.06007817883696148,0.10981414796146241,cahn_hilliard_2d_o4,CH4
380.0,0.0176529026248811,0.004117339418676425,0.0015688073624001157,0.0033189537129536427,0.00452476781990984,real_sinh_autodiff,Real AD (float32),0.10986306760777625,0.08199958717072807,0.055787134217901574,0.05872522569965552,0.09015593089041414,cahn_hilliard_2d_o4,CH4
385.0,0.005279755919872162,0.002727322434815051,0.0014236974556355358,0.00257296990087599,0.0038681315461739935,real_sinh_autodiff,Real AD (float32),0.08399528281345524,0.07473907677916325,0.04633189348518629,0.049235770177053675,0.07549254246828296,cahn_hilliard_2d_o4,CH4
390.0,0.004504366573132661,0.0031240074328535523,0.002641798454954033,0.0027096754086337214,0.003980817315806813,real_sinh_autodiff,Real AD (float32),0.12329298076774863,0.08987421253897204,0.055411644673835844,0.08623181073133968,0.09081982094243306,cahn_hilliard_2d_o4,CH4
395.0,0.03734190947628359,0.004844274294784729,0.0023022968135372923,0.0036934497996336073,0.009553242223344117,real_sinh_autodiff,Real AD (float32),0.11943253158346952,0.08606751065739547,0.0720473125965329,0.07998150870052342,0.1143017701406287,cahn_hilliard_2d_o4,CH4
400.0,0.007207608156836468,0.004337008951371477,0.001696446616890503,0.0032244428995216717,0.005760590691664395,real_sinh_autodiff,Real AD (float32),0.1367299825667611,0.08157392967334014,0.051042779478619765,0.05535168818008649,0.0917042755555243,cahn_hilliard_2d_o4,CH4
405.0,0.01657273789598099,0.0031939911672025467,0.002032207572664606,0.002835917434668785,0.003607128535804908,real_sinh_autodiff,Real AD (float32),0.2273283004240941,0.0837809816236467,0.04510941986179968,0.05911967131780659,0.08399115025604742,cahn_hilliard_2d_o4,CH4
410.0,0.005090095931976531,0.00400646578089532,0.0013853001213572917,0.002849534024538592,0.004783463026628589,real_sinh_autodiff,Real AD (float32),0.09221007809683072,0.08216595799369673,0.048135741952844105,0.06247869548031776,0.08459019675428782,cahn_hilliard_2d_o4,CH4
415.0,0.006101213901071487,0.00356602585940913,0.001340623847810445,0.002550992224887089,0.003628509655493422,real_sinh_autodiff,Real AD (float32),0.12556222015978727,0.08639468696229764,0.048052847432950054,0.053707173822911645,0.10342280543347215,cahn_hilliard_2d_o4,CH4
420.0,0.017570055028752394,0.0029170803814363724,0.0012343974948374457,0.0022326847305277997,0.003387708473425414,real_sinh_autodiff,Real AD (float32),0.2572308941418246,0.06319532647117884,0.04624657487203281,0.048014185229598084,0.06895453446586647,cahn_hilliard_2d_o4,CH4
425.0,0.011000292839334635,0.003839723311567291,0.0012281031346394894,0.0035210193688503416,0.005531446697012771,real_sinh_autodiff,Real AD (float32),0.10372081730124987,0.0815172611823282,0.04117331219367523,0.06691440702693405,0.09088723543882186,cahn_hilliard_2d_o4,CH4
430.0,0.005717030621778314,0.0030733528955764547,0.0013897146654739156,0.0025300682508622536,0.0046240437355276505,real_sinh_autodiff,Real AD (float32),0.08244690287403184,0.059463369818707396,0.04702646745241751,0.04897657535783123,0.07638003462211712,cahn_hilliard_2d_o4,CH4
435.0,0.023785784004468166,0.0030881899706555124,0.0022591656778961646,0.002272150134430051,0.003199887816811643,real_sinh_autodiff,Real AD (float32),0.15167579063399625,0.08200392084959275,0.055901817277422224,0.07244659996481584,0.08821484096743287,cahn_hilliard_2d_o4,CH4
440.0,0.00387794710409411,0.0025948312344859035,0.001284605533653219,0.002129893710598278,0.0034810680632551853,real_sinh_autodiff,Real AD (float32),0.09367581946383167,0.06855997204884935,0.05049818954115377,0.06278506418762708,0.06952615171617695,cahn_hilliard_2d_o4,CH4
445.0,0.01416040685060573,0.003107652036381738,0.0011590886960877974,0.002986502341671708,0.004213592011513448,real_sinh_autodiff,Real AD (float32),0.1493542702752192,0.07417509101679541,0.04205528812148835,0.05931935472763346,0.08877445348937879,cahn_hilliard_2d_o4,CH4
450.0,0.020643619871704117,0.0031519870200421825,0.0020879024085539246,0.002888076674671203,0.004946590237225965,real_sinh_autodiff,Real AD (float32),0.2605230647590335,0.06380717904814286,0.05281479210152317,0.059384409189878674,0.0766759731638444,cahn_hilliard_2d_o4,CH4
455.0,0.005836808253013423,0.003323412382620204,0.0017571042071273916,0.002192482403518223,0.00350486471599028,real_sinh_autodiff,Real AD (float32),0.1082101992544986,0.08045962293331874,0.054229988793033236,0.055605556848883755,0.08942545033418209,cahn_hilliard_2d_o4,CH4
460.0,0.006285459227417568,0.002703718044744636,0.0014930891567527388,0.0026549563885997873,0.0032309275348883907,real_sinh_autodiff,Real AD (float32),0.11481050979293247,0.057240737491294984,0.05088912833332783,0.051822571208671946,0.0771366935040619,cahn_hilliard_2d_o4,CH4
