candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_032,32,0.10826462733907304,0.5341574549674988,0.27805042639374733,0.5341574549674988,0.02194339781999588,"[""1e+1"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 10.0}",20.0,"[10.0, 10.0]"
point_031,31,0.161178591448221,0.7899788022041321,0.41143195517361164,0.7899788022041321,0.0328851081430912,"[""1e+1"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 10.0}",11.0,"[10.0, 1.0]"
point_024,24,0.18601574519207853,0.72634357213974,0.3869909942150116,0.72634357213974,0.0476384162902832,"[""1e+0"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 1.0}",2.0,"[1.0, 1.0]"
point_039,39,0.23286453790615708,0.6120103597640991,0.3503066301345825,0.6120103597640991,0.08860290050506592,"[""1e+2"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 100.0}",110.0,"[100.0, 10.0]"
point_040,40,0.24002881632463194,0.5761110186576843,0.33805787935853004,0.5761110186576843,0.10000474005937576,"[""1e+2"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 100.0}",200.0,"[100.0, 100.0]"
point_017,17,0.24755981055812337,0.785259485244751,0.43165242299437523,0.785259485244751,0.07804536074399948,"[""1e-1"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 0.1}",1.1,"[0.1, 1.0]"
point_033,33,0.36292842795662805,0.848638653755188,0.5019242316484451,0.848638653755188,0.15520980954170227,"[""1e+1"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 10.0}",110.0,"[10.0, 100.0]"
point_023,23,0.39353489798596497,0.9603005051612854,0.5607863217592239,0.9603005051612854,0.16127213835716248,"[""1e+0"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 1.0}",1.1,"[1.0, 0.1]"
point_025,25,0.4248655514277445,0.848641037940979,0.5306733399629593,0.848641037940979,0.21270564198493958,"[""1e+0"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 1.0}",11.0,"[1.0, 10.0]"
point_047,47,0.45352170516978535,0.7171911597251892,0.5019896626472473,0.7171911597251892,0.2867881655693054,"[""1e+3"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 1000.0}",1100.0,"[1000.0, 100.0]"
point_048,48,0.4785289746967728,0.638453483581543,0.49855850636959076,0.638453483581543,0.35866352915763855,"[""1e+3"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 1000.0}",2000.0,"[1000.0, 1000.0]"
point_016,16,0.5115683279496901,1.1134309768676758,0.6742360889911652,1.1134309768676758,0.23504120111465454,"[""1e-1"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 0.1}",0.2,"[0.1, 0.1]"
point_038,38,0.6119915962564978,0.9707874655723572,0.6782957464456558,0.9707874655723572,0.38580402731895447,"[""1e+2"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 100.0}",101.0,"[100.0, 1.0]"
point_041,41,0.7555286114364924,0.8087636232376099,0.7572806477546692,0.8087636232376099,0.7057976722717285,"[""1e+2"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 100.0}",1100.0,"[100.0, 1000.0]"
point_046,46,0.8140864512203778,1.0031602382659912,0.8319045901298523,1.0031602382659912,0.6606489419937134,"[""1e+3"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 1000.0}",1010.0,"[1000.0, 10.0]"
point_030,30,0.8491406836331318,1.1463048458099365,0.8876585960388184,1.1463048458099365,0.6290123462677002,"[""1e+1"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 10.0}",10.1,"[10.0, 0.1]"
point_015,15,0.8579962437361067,1.3565832376480103,0.9496194422245026,1.3565832376480103,0.5426556468009949,"[""1e-1"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 0.1}",0.11,"[0.1, 0.01]"
point_010,10,0.8654748362088988,0.9378282427787781,0.8682658672332764,0.7987034916877747,0.9378282427787781,"[""1e-2"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 0.01}",1.01,"[0.01, 1.0]"
point_003,3,0.8731012512919224,0.9609955549240112,0.8771207332611084,0.7932459115982056,0.9609955549240112,"[""1e-3"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 0.001}",1.001,"[0.001, 1.0]"
point_022,22,0.9512939552876931,1.1086342334747314,0.9624590277671814,1.1086342334747314,0.8162838220596313,"[""1e+0"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 1.0}",1.01,"[1.0, 0.01]"
point_034,34,0.9785157359827675,0.9822428822517395,0.9785228073596954,0.9748027324676514,0.9822428822517395,"[""1e+1"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 10.0}",1010.0,"[10.0, 1000.0]"
point_026,26,0.9787163536050386,0.9798149466514587,0.9787169694900513,0.9776189923286438,0.9798149466514587,"[""1e+0"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 1.0}",101.0,"[1.0, 100.0]"
point_018,18,0.9812874123943159,0.982640266418457,0.981288343667984,0.979936420917511,0.982640266418457,"[""1e-1"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 0.1}",10.1,"[0.1, 10.0]"
point_011,11,0.9971515462716495,0.9990139007568359,0.9971532821655273,0.9952926635742188,0.9990139007568359,"[""1e-2"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 0.01}",10.01,"[0.01, 10.0]"
point_019,19,0.9973042724372357,0.9979769587516785,0.9973044991493225,0.9966320395469666,0.9979769587516785,"[""1e-1"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 0.1}",100.1,"[0.1, 100.0]"
point_027,27,0.9974768218299258,0.9976963400840759,0.9974768459796906,0.9972573518753052,0.9976963400840759,"[""1e+0"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 1.0}",1001.0,"[1.0, 1000.0]"
point_004,4,0.998960942327937,1.0007219314575195,0.9989624917507172,0.9972030520439148,1.0007219314575195,"[""1e-3"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 0.001}",10.001,"[0.001, 10.0]"
point_012,12,0.9993621539687869,1.0000334978103638,0.9993623793125153,0.9986912608146667,1.0000334978103638,"[""1e-2"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 0.01}",100.01,"[0.01, 100.0]"
point_005,5,0.9996024477502836,1.0002316236495972,0.9996026456356049,0.9989736676216125,1.0002316236495972,"[""1e-3"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 0.001}",100.001,"[0.001, 100.0]"
