candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_007,7,0.11223434063728883,0.11678343718746852,0.11232294172628418,0.11678343718746852,0.10786244626509985,"[""1e-2"", ""1e-3""]","{""lambda_ic"": 0.01, ""mu_mean"": 0.001}",0.011,"[0.01, 0.001]"
point_016,16,0.11442539906889018,0.15459841576459307,0.11964495860464462,0.15459841576459307,0.08469150144469617,"[""1e-1"", ""1e-1""]","{""lambda_ic"": 0.1, ""mu_mean"": 0.1}",0.2,"[0.1, 0.1]"
point_023,23,0.1146147642115816,0.15479812498160067,0.11983027468034674,0.15479812498160067,0.0848624243790928,"[""1e+0"", ""1e-1""]","{""lambda_ic"": 1.0, ""mu_mean"": 0.1}",1.1,"[1.0, 0.1]"
point_018,18,0.11544833316319784,0.18788616826329937,0.1294122135342003,0.18788616826329937,0.07093825880510123,"[""1e-1"", ""1e+1""]","{""lambda_ic"": 0.1, ""mu_mean"": 10.0}",10.1,"[0.1, 10.0]"
point_047,47,0.15390261729014545,0.2977721316340103,0.18865811479751432,0.2977721316340103,0.07954409796101838,"[""1e+3"", ""1e+2""]","{""lambda_ic"": 1000.0, ""mu_mean"": 100.0}",1100.0,"[1000.0, 100.0]"
point_046,46,0.16031233758642338,0.3073543024245379,0.19548565263829548,0.3073543024245379,0.0836170028520531,"[""1e+3"", ""1e+1""]","{""lambda_ic"": 1000.0, ""mu_mean"": 10.0}",1010.0,"[1000.0, 10.0]"
point_041,41,0.16796909671742194,0.22212912996183368,0.17457180839584924,0.22212912996183368,0.12701448682986477,"[""1e+2"", ""1e+3""]","{""lambda_ic"": 100.0, ""mu_mean"": 1000.0}",1100.0,"[100.0, 1000.0]"
point_045,45,0.16877603510260256,0.31526963988169576,0.202810990465298,0.31526963988169576,0.0903523410489002,"[""1e+3"", ""1e+0""]","{""lambda_ic"": 1000.0, ""mu_mean"": 1.0}",1001.0,"[1000.0, 1.0]"
point_042,42,0.1701541782923265,0.3143637944315806,0.20323116386668982,0.3143637944315806,0.09209853330179907,"[""1e+3"", ""1e-3""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.001}",1000.001,"[1000.0, 0.001]"
point_043,43,0.17033796608078827,0.3151836372703816,0.20362057656790214,0.3151836372703816,0.09205751586542264,"[""1e+3"", ""1e-2""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.01}",1000.01,"[1000.0, 0.01]"
point_044,44,0.17036009441610964,0.3155915363316575,0.20377697873125683,0.3155915363316575,0.09196242113085619,"[""1e+3"", ""1e-1""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.1}",1000.1,"[1000.0, 0.1]"
point_048,48,0.19603641488920695,0.31702472912279217,0.21912321354618963,0.31702472912279217,0.12122169796958712,"[""1e+3"", ""1e+3""]","{""lambda_ic"": 1000.0, ""mu_mean"": 1000.0}",2000.0,"[1000.0, 1000.0]"
point_034,34,0.2394356103195609,0.44062460039049645,0.28536701052950253,0.44062460039049645,0.13010942066850864,"[""1e+1"", ""1e+3""]","{""lambda_ic"": 10.0, ""mu_mean"": 1000.0}",1010.0,"[10.0, 1000.0]"
point_003,3,0.3865524087727605,1.7459951488315675,0.9157877175693939,1.7459951488315675,0.08558028630722034,"[""1e-3"", ""1e+0""]","{""lambda_ic"": 0.001, ""mu_mean"": 1.0}",1.001,"[0.001, 1.0]"
point_010,10,0.39374806927192096,1.7411017644195477,0.9150737082799238,1.7411017644195477,0.08904565214029993,"[""1e-2"", ""1e+0""]","{""lambda_ic"": 0.01, ""mu_mean"": 1.0}",1.01,"[0.01, 1.0]"
point_017,17,0.40989003652445555,1.7139001336330961,0.9059639617177274,1.7139001336330961,0.09802778980235863,"[""1e-1"", ""1e+0""]","{""lambda_ic"": 0.1, ""mu_mean"": 1.0}",1.1,"[0.1, 1.0]"
point_002,2,0.4124899370683084,1.9298110239479311,1.0089896077924605,1.9298110239479311,0.08816819163698995,"[""1e-3"", ""1e-1""]","{""lambda_ic"": 0.001, ""mu_mean"": 0.1}",0.101,"[0.001, 0.1]"
point_009,9,0.4146097558435588,1.9525778164555545,1.020307960424299,1.9525778164555545,0.0880381043930437,"[""1e-2"", ""1e-1""]","{""lambda_ic"": 0.01, ""mu_mean"": 0.1}",0.11,"[0.01, 0.1]"
point_027,27,0.6630192432033745,1.0326734081933115,0.7291796578176474,1.0326734081933115,0.4256859074419832,"[""1e+0"", ""1e+3""]","{""lambda_ic"": 1.0, ""mu_mean"": 1000.0}",1001.0,"[1.0, 1000.0]"
point_020,20,0.9236845460430815,1.074548886265152,0.9342750596258318,1.074548886265152,0.7940012329865117,"[""1e-1"", ""1e+3""]","{""lambda_ic"": 0.1, ""mu_mean"": 1000.0}",1000.1,"[0.1, 1000.0]"
point_013,13,0.9344620725726448,1.079782313195318,0.9442408826515665,1.079782313195318,0.8086994521078151,"[""1e-2"", ""1e+3""]","{""lambda_ic"": 0.01, ""mu_mean"": 1000.0}",1000.01,"[0.01, 1000.0]"
point_006,6,0.9392545963262756,1.089314476078002,0.9495904396504995,1.089314476078002,0.809866403222997,"[""1e-3"", ""1e+3""]","{""lambda_ic"": 0.001, ""mu_mean"": 1000.0}",1000.001,"[0.001, 1000.0]"
