L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,seed,steps,variant
2.387052939293287,0.0018535989161887088,0.1495606202210107,0.1496870893434432,10.0,0.16809660938289778,18.600574384133022,False,50049,310.38818359375,chirp_a2,0,1614,vanilla_tune_w_10
