L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.1120044117140018,0.7886669981228969,0.30764503822333134,0.30737433068979725,3.0,2.673646032592022,37.00292386743126,False,100098,540.203125,maxwell_a4,split_real,0,812,vanilla_tune_w_3
