L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_j2_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weight_j2,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.8698565970245402,0.7448720819318685,0.7112081323367754,0.03151140311721805,0.0021525464778750685,0.019054289211199865,0.1583179946866307,0.18227567071041037,0.02,0.1,0.78,"[0.02, 0.1, 0.78]",54321,0.17737228389783055,874.4944253670318,False,50049,16722.12255859375,poly_d2_o6,real,0,35,vanilla_tanh_direct_ad
0.10390431312212921,0.010716172197178292,0.007829587992926983,0.002722712159553661,0.00016387204469764854,0.0005566831706780716,0.00038147755147971765,0.00119883644145287,0.02,0.1,0.78,"[0.02, 0.1, 0.78]",54321,0.0009381607221577892,762.4686049297452,False,100098,5732.8291015625,poly_d2_o6,native_complex,0,40,complex_sinh
