L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_j2_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weight_j2,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.1040371856400406,0.163441621600148,0.09398597783269408,0.0643604554013991,0.0050951883660547885,0.02088326240985014,0.02035075342985106,0.02162974523174127,0.05,0.2,0.65,"[0.05, 0.2, 0.65]",54321,0.041234015839701196,865.992674138397,False,50049,16722.12255859375,poly_d2_o6,real,0,104,vanilla_tanh_direct_ad
0.12337486802881481,0.0008932533240982286,0.00036752626137732697,0.00047738384556677194,4.834321715412974e-05,0.00014527617333240508,5.820135541522625e-05,6.020508218657938e-05,0.05,0.2,0.65,"[0.05, 0.2, 0.65]",54321,0.00020347752874763132,764.6670044094575,False,100098,5732.8291015625,poly_d2_o6,native_complex,0,119,complex_sinh
