L2_err,L_int_last,actual_width,backend,budget_seconds,collocation,complex_sinh_omega0,depth,dimension,evaluation_protocol,family,fourier_branch_sigmas,fourier_input_mean,fourier_input_std,fourier_sigma,frequency_initialization,git_dirty,git_sha,hardware,hidden,lr,lr_schedule,ms_per_step,mscale_scales,n_bc,n_int,nan,omega0,order,params,peak_mb,problem,protocol_id,real_dof,reference_real_dof,relative_dof_difference,representation,seed,siren_first_omega0,siren_hidden_omega0,steps,sweep,task_id,variant
0.005910477511086021,8.228927344936355e-06,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,243.084620808109,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,100098,1759.21142578125,polyharm2d_o4,jsc_v2,100098,100098,0.0,native_complex,0,30.0,30.0,4938,4.0,poly_d2_o4,complex_sinh
0.010186817197639135,1.0157691151614545e-05,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,243.17423229270298,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,100098,1759.21142578125,polyharm2d_o4,jsc_v2,100098,100098,0.0,native_complex,1,30.0,30.0,4936,4.0,poly_d2_o4,complex_sinh
0.006637946434983559,1.5124920444207362e-05,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,243.38780315358733,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,100098,1759.21142578125,polyharm2d_o4,jsc_v2,100098,100098,0.0,native_complex,2,30.0,30.0,4932,4.0,poly_d2_o4,complex_sinh
0.009632476156261572,1.575491718154299e-05,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,243.43938051164452,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,100098,1759.21142578125,polyharm2d_o4,jsc_v2,100098,100098,0.0,native_complex,3,30.0,30.0,4931,4.0,poly_d2_o4,complex_sinh
0.007772873574481555,8.694797057025455e-06,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,243.0800524698295,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,100098,1759.21142578125,polyharm2d_o4,jsc_v2,100098,100098,0.0,native_complex,4,30.0,30.0,4938,4.0,poly_d2_o4,complex_sinh
1.0000697420234121,0.00035579301974394625,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,243.92532362428503,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,50049,1775.61181640625,polyharm2d_o4,jsc_v2,50049,100098,0.5,real,0,30.0,30.0,4920,4.0,poly_d2_o4,siren
0.9999942792275167,0.0007546408092912675,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,243.99960067779776,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,50049,1775.61181640625,polyharm2d_o4,jsc_v2,50049,100098,0.5,real,1,30.0,30.0,4919,4.0,poly_d2_o4,siren
1.0000392424691011,0.0007869305170941634,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,244.52000001153627,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,50049,1775.61181640625,polyharm2d_o4,jsc_v2,50049,100098,0.5,real,2,30.0,30.0,4909,4.0,poly_d2_o4,siren
0.9999844084429564,0.00045001272770501074,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,244.13293433596172,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,50049,1775.61181640625,polyharm2d_o4,jsc_v2,50049,100098,0.5,real,3,30.0,30.0,4916,4.0,poly_d2_o4,siren
0.9999514743537328,0.0006419641255394589,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,1c87a805ec5aedb6da0262da5525cb8725ff1aea,NVIDIA H20; torch=2.5.1+cu121; cuda=12.1,128,0.001,cosine,244.12239258754707,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,50049,1775.61181640625,polyharm2d_o4,jsc_v2,50049,100098,0.5,real,4,30.0,30.0,4917,4.0,poly_d2_o4,siren
