geometric_mean,max_error,mean_error,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,seed,status,task_id,war_loss,war_rel_error,weights
0.001514299590740818,0.002308694878593087,0.0016509707202203572,8.186882496374892e-07,0.0009932465618476272,4,complete,poly_d2_o4,6.289558314165333e-06,0.002308694878593087,"[1.0, 1.0]"
0.0023194560721119264,0.003310504835098982,0.0024677986511960626,7.566270141978748e-06,0.003310504835098982,3,complete,poly_d2_o4,3.143531330351834e-06,0.0016250924672931433,"[1.0, 1.0]"
0.0018984580146651703,0.003488984191790223,0.0022609952720813453,5.91704383623437e-06,0.003488984191790223,0,complete,poly_d2_o4,1.9351468836248387e-06,0.0010330063523724675,"[1.0, 1.0]"
0.0016546788520772576,0.0048802439123392105,0.0027206368395127356,4.4886709815727954e-07,0.0005610297666862607,2,complete,poly_d2_o4,1.878266266430728e-05,0.0048802439123392105,"[1.0, 1.0]"
0.003176339927088763,0.005010904278606176,0.0035121701657772064,2.14830265576893e-06,0.0020134360529482365,1,complete,poly_d2_o4,3.603954610298388e-05,0.005010904278606176,"[1.0, 1.0]"
