L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.9984535518216827,0.2512293265518212,jet,51.22853912489147,False,4,1762,286.34033203125,platemix_m2,0,98,3.0,complex_sinh
0.9994325448472762,0.26828989680876286,jet,63.24268374592066,False,4,2209,371.5205078125,platemix_m2,0,80,3.0,fourier
0.9968136390418473,0.2469887141917529,jet,51.44737898467147,False,4,1762,286.34033203125,platemix_m3,0,98,4.0,complex_sinh
0.9997265682247778,0.2576215003165031,jet,63.1017061881721,False,4,2209,371.5205078125,platemix_m3,0,80,4.0,fourier
