bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[0.001, 0.01, 0.01]",2.4833551604684474,0.2948937263166987,0.855760396979402,2.4833551604684474,0.020999999999999998
"[0.001, 0.01, 0.001]",2.4858251638933635,0.29537502373843405,0.8568842785315873,2.4858251638933635,0.012
"[10.0, 100.0, 100.0]",0.9997908078825647,0.7490038118769544,0.8653595357905179,0.9997908078825647,210.0
"[0.001, 0.01, 0.1]",2.4771452518492736,0.30655866710406576,0.8714300583696196,2.4771452518492736,0.111
"[0.001, 0.001, 0.1]",2.508302886199025,0.3087234684442783,0.8799840719786676,2.508302886199025,0.10200000000000001
"[0.001, 0.001, 0.01]",2.507140634584045,0.3097205445043706,0.8811997290582899,2.507140634584045,0.012
"[0.001, 0.001, 0.001]",2.521581481499914,0.3118833449126288,0.8868141106905862,2.521581481499914,0.003
"[1.0, 100.0, 100.0]",0.9988362425133764,0.7952102445636331,0.8912265776378543,0.9988362425133764,201.0
"[0.001, 0.1, 0.001]",2.233469761737271,0.36086138170905663,0.8977599814125762,2.233469761737271,0.10200000000000001
"[0.1, 100.0, 100.0]",1.0000753610228683,0.8059872311285615,0.897801743789083,1.0000753610228683,200.1
"[0.001, 0.01, 1.0]",2.359361630657262,0.34201071214228884,0.8982911284780019,2.359361630657262,1.011
"[0.001, 0.1, 0.01]",2.2325643705077427,0.36189953894801685,0.8988681863090503,2.2325643705077427,0.111
"[0.001, 0.1, 0.1]",2.21043077643768,0.3678134815643133,0.9016796768467455,2.21043077643768,0.201
"[0.001, 0.001, 1.0]",2.3744409718578305,0.344402809032378,0.9043031242837805,2.3744409718578305,1.002
"[0.001, 10.0, 1.0]",2.955244485327023,0.2775174751184336,0.9056113890215992,2.955244485327023,11.001
"[0.01, 100.0, 100.0]",1.0195624005157717,0.8055077245938891,0.9062369388415717,1.0195624005157717,200.01
"[0.001, 100.0, 100.0]",1.0312815290244082,0.8058439205825731,0.9116205079820329,1.0312815290244082,200.001
"[0.001, 10.0, 0.1]",3.0682952623859925,0.28449767086328104,0.9343034066456435,3.0682952623859925,10.100999999999999
"[0.001, 10.0, 0.001]",3.074875156007273,0.28799105051956875,0.9410295034668452,3.074875156007273,10.001999999999999
"[0.001, 10.0, 0.01]",3.114982292136225,0.2874630937835116,0.9462782079168544,3.114982292136225,10.011
"[0.01, 1.0, 1000.0]",0.9969912186817984,0.9502358944711699,0.9733328528638086,0.9969912186817984,1001.01
"[0.1, 0.001, 1000.0]",0.999259997231659,0.9487016372643051,0.9736527078103362,0.999259997231659,1000.101
"[0.1, 0.01, 1000.0]",0.9994392243985198,0.9486718830223108,0.9737247511368403,0.9994392243985198,1000.11
"[0.1, 0.1, 1000.0]",0.9994774677287552,0.9486524660039648,0.9737334155076952,0.9994774677287552,1000.2
"[1.0, 0.1, 1000.0]",0.9985415013341328,0.9495439297441032,0.973734574301123,0.9985415013341328,1001.1
"[1.0, 0.001, 1000.0]",0.9985412639561514,0.9495549228024142,0.9737400951028505,0.9985412639561514,1001.001
"[1.0, 0.01, 1000.0]",0.9985423750463458,0.9495786936117817,0.9737528249060512,0.9985423750463458,1001.01
"[1.0, 1.0, 1000.0]",0.9985563169773963,0.9497649714465809,0.9738551287957772,0.9985563169773963,1002.0
"[0.1, 1.0, 1000.0]",0.9994044954000683,0.9489595992875783,0.9738554766909991,0.9994044954000683,1001.1
"[1.0, 10.0, 1000.0]",0.9986529821154067,0.9511600905176103,0.9746172894344588,0.9986529821154067,1011.0
"[0.1, 10.0, 1000.0]",0.9995304543274096,0.9511333299062423,0.9750316555718221,0.9995304543274096,1010.1
"[0.01, 0.1, 1000.0]",1.0076296637670497,0.9498288089630068,0.9783024498648932,1.0076296637670497,1000.11
"[1.0, 100.0, 1000.0]",0.9989441473771252,0.9581388695422448,0.9783287873224218,0.9989441473771252,1101.0
"[0.01, 0.001, 1000.0]",1.0103538113643022,0.9497626908401021,0.9795898910165992,1.0103538113643022,1000.011
"[0.1, 100.0, 1000.0]",1.0011201533980796,0.9614654659770169,0.9810924802412193,1.0011201533980796,1100.1
"[0.01, 0.01, 1000.0]",1.0134256584232801,0.9498103622524982,0.9811025388525871,1.0134256584232801,1000.02
"[10.0, 0.01, 1000.0]",0.9997258187417892,0.963738834092487,0.9815674174331425,0.9997258187417892,1010.01
"[10.0, 0.1, 1000.0]",0.9997259123775634,0.9637438051363151,0.9815699949000719,0.9997259123775634,1010.1
"[10.0, 0.001, 1000.0]",0.9997260200952593,0.9637471073308063,0.9815717294167277,0.9997260200952593,1010.001
"[10.0, 1.0, 1000.0]",0.9997268657080285,0.9638345501763654,0.9816166736098798,0.9997268657080285,1011.0
"[10.0, 10.0, 1000.0]",0.9997362714282847,0.9645176965974206,0.9819691062975978,0.9997362714282847,1020.0
"[10.0, 100.0, 1000.0]",0.9998203688477229,0.9662105027833355,0.9828717827251825,0.9998203688477229,1110.0
"[100.0, 0.01, 0.001]",0.999883587620553,0.9672051931162181,0.9834086629973695,0.999883587620553,100.01100000000001
"[100.0, 0.01, 0.01]",0.9998826420705186,0.9672078538948445,0.9834095506876742,0.9998826420705186,100.02000000000001
"[100.0, 0.1, 0.001]",0.9998833784139284,0.9672125641606242,0.9834123073753569,0.9998833784139284,100.101
"[100.0, 0.01, 0.1]",0.9998825664872869,0.9672240029424117,0.9834177232642117,0.9998825664872869,100.11
"[100.0, 0.001, 0.001]",0.9998826735394736,0.9672402337125583,0.9834260271314046,0.9998826735394736,100.00200000000001
"[100.0, 0.1, 0.01]",0.9998826891357304,0.967251645183043,0.98343183599911,0.9998826891357304,100.11
"[100.0, 0.1, 0.1]",0.9998829172680935,0.9672559497354495,0.9834341364658854,0.9998829172680935,100.19999999999999
"[100.0, 0.001, 0.01]",0.9998849098750661,0.9672614070225369,0.9834378906602892,0.9998849098750661,100.01100000000001
"[100.0, 0.001, 0.1]",0.999884816099815,0.9672758437542239,0.9834451836020072,0.999884816099815,100.101
"[100.0, 0.1, 1.0]",0.9998838052680155,0.9673054274810843,0.9834597255028754,0.9998838052680155,101.1
"[100.0, 1.0, 0.001]",0.9998840349409382,0.9673107692050906,0.9834625539158106,0.9998840349409382,101.001
"[100.0, 1.0, 0.01]",0.9998835372726368,0.9673266316451756,0.9834703727857811,0.9998835372726368,101.01
"[100.0, 1.0, 0.1]",0.999884226368776,0.967350096540147,0.9834826398604125,0.999884226368776,101.1
"[100.0, 0.001, 1.0]",0.9998825805215417,0.9673614846701545,0.9834876194386708,0.9998825805215417,101.001
"[100.0, 0.01, 1.0]",0.9998825602122654,0.9673660251113915,0.9834899175135151,0.9998825602122654,101.01
"[100.0, 1.0, 1.0]",0.9998836413500186,0.9675033075023386,0.9835602320771337,0.9998836413500186,102.0
"[100.0, 0.001, 10.0]",0.9998827768578891,0.9682501637948855,0.9839393591417797,0.9998827768578891,110.001
"[100.0, 0.01, 10.0]",0.9998827388731799,0.9682645914179353,0.9839466711264822,0.9998827388731799,110.01
"[100.0, 0.1, 10.0]",0.999882761213059,0.9682700062924072,0.9839494334016551,0.999882761213059,110.1
"[100.0, 1.0, 10.0]",0.9998834346583576,0.9683401886277352,0.9839854235316811,0.9998834346583576,111.0
"[100.0, 10.0, 0.001]",0.9998845606158198,0.9685497483063171,0.9840924446005186,0.9998845606158198,110.001
"[100.0, 10.0, 0.01]",0.9998837619057902,0.9686150353675609,0.9841252183547716,0.9998837619057902,110.01
"[100.0, 10.0, 0.1]",0.9998835926428062,0.9686153720647137,0.9841253061013696,0.9998835926428062,110.1
"[100.0, 10.0, 1.0]",0.9998838058272737,0.968707835388184,0.9841723818430578,0.9998838058272737,111.0
"[100.0, 10.0, 10.0]",0.999883673545339,0.9694785733209096,0.9845637599036465,0.999883673545339,120.0
"[100.0, 0.001, 100.0]",0.9998838597283444,0.9706642130792595,0.9851657118849936,0.9998838597283444,200.001
"[100.0, 0.01, 100.0]",0.9998840260665623,0.9706818199725068,0.9851747287581671,0.9998840260665623,200.01
"[100.0, 0.1, 100.0]",0.9998838562709136,0.9706981135597161,0.9851829135043858,0.9998838562709136,200.1
"[100.0, 1.0, 100.0]",0.9998830452028579,0.9707923021489557,0.9852303097916704,0.9998830452028579,201.0
"[0.01, 10.0, 1000.0]",1.0197601264157923,0.9523923477990359,0.9855007564629152,1.0197601264157923,1010.01
"[100.0, 10.0, 100.0]",0.9998855670830772,0.9713796687313564,0.9855295586244098,0.9998855670830772,210.0
"[100.0, 100.0, 0.1]",0.9998942528692729,0.9740441687824674,0.9868845760302555,0.9998942528692729,200.1
"[100.0, 100.0, 0.01]",0.9998931165802548,0.9740858876381331,0.9869051494481812,0.9998931165802548,200.01
"[100.0, 100.0, 0.001]",0.9998931768612573,0.9740979664457611,0.9869112980625678,0.9998931768612573,200.001
"[100.0, 100.0, 1.0]",0.9998945413575532,0.9741421819163942,0.9869343697553242,0.9998945413575532,201.0
"[0.01, 100.0, 1000.0]",1.011397394443257,0.9632609154526733,0.9870357541942746,1.011397394443257,1100.01
"[100.0, 100.0, 10.0]",0.9998944891253867,0.9745186183183738,0.9871250153889466,0.9998944891253867,210.0
"[100.0, 100.0, 100.0]",0.999894555614294,0.9759070918108519,0.9878280153382216,0.999894555614294,300.0
"[0.001, 100.0, 1000.0]",1.015434219306638,0.9635598921563197,0.9891570587358414,1.015434219306638,1100.001
"[100.0, 0.1, 1000.0]",0.9998874787779376,0.9818357592143971,0.9908205094036486,0.9998874787779376,1100.1
"[100.0, 0.001, 1000.0]",0.9998876813267991,0.9818458940483848,0.9908257235358182,0.9998876813267991,1100.001
"[100.0, 1.0, 1000.0]",0.9998878177199821,0.981851012267849,0.9908283736261568,0.9998878177199821,1101.0
"[100.0, 0.01, 1000.0]",0.9998892867818677,0.9818765683449618,0.9908419962992443,0.9998892867818677,1100.01
"[100.0, 10.0, 1000.0]",0.9998887491885317,0.9820625345069517,0.9909355575682383,0.9998887491885317,1110.0
"[100.0, 100.0, 1000.0]",0.9998980631761384,0.9838283180104018,0.9918306456630782,0.9998980631761384,1200.0
"[0.001, 0.1, 1000.0]",1.0367247974628464,0.9500133664070207,0.992422498170671,1.0367247974628464,1000.101
"[1.0, 1000.0, 0.001]",1.0005140536685462,0.9847165977756765,0.9925838981946269,1.0005140536685462,1001.001
"[1.0, 1000.0, 0.01]",1.000507902249003,0.9847258990381006,0.9925855346200012,1.000507902249003,1001.01
"[1.0, 1000.0, 0.1]",1.000505184915871,0.984741491284858,0.9925920450176333,1.000505184915871,1001.1
"[1.0, 1000.0, 10.0]",1.0004922764558537,0.9847599988882304,0.9925949692852315,1.0004922764558537,1011.0
"[1.0, 1000.0, 1.0]",1.0005333673280237,0.9847421688740957,0.9926063661761898,1.0005333673280237,1002.0
"[10.0, 1000.0, 0.001]",0.9998144128654604,0.9857576169000388,0.9927611359076098,0.9998144128654604,1010.001
"[10.0, 1000.0, 0.1]",0.9998157595658484,0.985760934973101,0.9927634753305905,0.9998157595658484,1010.1
