L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,seed,steps,variant
0.057131133603497,0.00012863592995597284,2.5174705497795437e-05,2.629275776933614e-05,0.1,3.803829849339272e-05,250.15516971692074,False,100098,1759.17626953125,poly_d2_o4,0,121,complex_sinh_tune_w_p1
