L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.03336306216159178,3.4428981055287473e-05,0.00014975746704876312,0.00015159771946513133,0.3,0.00016008616136534937,72.6053502842568,False,100098,572.88671875,maxwell_a4,native_complex,0,414,complex_sinh_tune_w_p3
