L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.8799429218333497,6.54457147885522e-05,0.1253320929618849,0.12612527954609926,30.0,0.1272954644055415,72.71990353007608,False,100098,572.88671875,maxwell_a4,native_complex,0,414,complex_sinh_tune_w_30
