task_id,candidate_id,candidate_index,method,lambda_ic,lambda_bc,weight_labels,status,loss,rel_error,steps,training_seconds,mass_drift_rms,mass_drift_max_abs,history_rows,final_log_line_has_metrics
cahn_hilliard_2d_o6,point_015,15,war,0.1,0.01,"[""1e-1"", ""1e-2""]",complete,0.0012102395994588733,0.09980466216802597,789,60.026064183562994,0.008200672455132008,0.010926477611064911,13,True
cahn_hilliard_2d_o6,point_015,15,real_sinh_autodiff,0.1,0.01,"[""1e-1"", ""1e-2""]",complete,0.40216732025146484,1.2390618324279785,120,60.246825244277716,0.015291756018996239,0.025420507416129112,13,True
cahn_hilliard_2d_o6,point_016,16,war,0.1,0.1,"[""1e-1"", ""1e-1""]",complete,0.0013046993408352137,0.1145617663860321,804,60.072270242497325,0.009148440323770046,0.011348729953169823,13,True
cahn_hilliard_2d_o6,point_016,16,real_sinh_autodiff,0.1,0.1,"[""1e-1"", ""1e-1""]",complete,0.3296443819999695,1.2268701791763306,122,60.42095707170665,0.023639582097530365,0.03727499768137932,13,True
cahn_hilliard_2d_o6,point_017,17,war,0.1,1.0,"[""1e-1"", ""1e+0""]",complete,0.0014785684179514647,0.12394436448812485,785,60.00371750816703,0.009720364585518837,0.01261388510465622,13,True
cahn_hilliard_2d_o6,point_017,17,real_sinh_autodiff,0.1,1.0,"[""1e-1"", ""1e+0""]",complete,0.4100727438926697,1.208097219467163,123,60.19246939569712,0.019979199394583702,0.034643225371837616,13,True
cahn_hilliard_2d_o6,point_018,18,war,0.1,10.0,"[""1e-1"", ""1e+1""]",complete,0.0013902984792366624,0.1438991278409958,796,60.06784273311496,0.01077498309314251,0.011680015362799168,13,True
cahn_hilliard_2d_o6,point_018,18,real_sinh_autodiff,0.1,10.0,"[""1e-1"", ""1e+1""]",complete,0.3693857491016388,1.1516932249069214,119,60.26102377101779,0.03250467777252197,0.048513978719711304,13,True
cahn_hilliard_2d_o6,point_019,19,war,0.1,100.0,"[""1e-1"", ""1e+2""]",complete,0.0025513088330626488,0.11820629984140396,786,60.03158242069185,0.0012873840751126409,0.0017909430898725986,13,True
cahn_hilliard_2d_o6,point_019,19,real_sinh_autodiff,0.1,100.0,"[""1e-1"", ""1e+2""]",complete,0.5248206853866577,1.0066211223602295,121,60.160325314849615,0.01805618219077587,0.027428921312093735,13,True
cahn_hilliard_2d_o6,point_020,20,war,0.1,1000.0,"[""1e-1"", ""1e+3""]",complete,0.027320019900798798,1.114349603652954,773,60.0138718560338,0.16813740134239197,0.1746853142976761,13,True
cahn_hilliard_2d_o6,point_020,20,real_sinh_autodiff,0.1,1000.0,"[""1e-1"", ""1e+3""]",complete,0.4859280288219452,0.9971464276313782,118,60.08020708523691,0.002853004029020667,0.003887337166815996,13,True
cahn_hilliard_2d_o6,point_021,21,war,1.0,0.001,"[""1e+0"", ""1e-3""]",complete,0.0017657805001363158,0.11564884334802628,801,60.06018763408065,0.010716339573264122,0.017925187945365906,13,True
cahn_hilliard_2d_o6,point_021,21,real_sinh_autodiff,1.0,0.001,"[""1e+0"", ""1e-3""]",complete,0.4658694267272949,1.0183587074279785,120,60.448871951550245,0.011624260805547237,0.020556602627038956,13,True
cahn_hilliard_2d_o6,point_022,22,war,1.0,0.01,"[""1e+0"", ""1e-2""]",complete,0.0016303197480738163,0.1212816908955574,793,60.05034901201725,0.011239105835556984,0.018384315073490143,13,True
cahn_hilliard_2d_o6,point_022,22,real_sinh_autodiff,1.0,0.01,"[""1e+0"", ""1e-2""]",complete,0.3921140432357788,1.0185341835021973,119,60.282904015854,0.011379970237612724,0.018996812403202057,13,True
cahn_hilliard_2d_o6,point_023,23,war,1.0,0.1,"[""1e+0"", ""1e-1""]",complete,0.0017046579159796238,0.1193685382604599,787,60.00118179433048,0.011130290105938911,0.01833818294107914,13,True
cahn_hilliard_2d_o6,point_023,23,real_sinh_autodiff,1.0,0.1,"[""1e+0"", ""1e-1""]",complete,0.4173266589641571,1.0385735034942627,124,60.40571322478354,0.00278468313626945,0.005728849675506353,13,True
cahn_hilliard_2d_o6,point_024,24,war,1.0,1.0,"[""1e+0"", ""1e+0""]",complete,0.0016578776994720101,0.11052440851926804,793,60.0728396140039,0.009972386062145233,0.015339626930654049,13,True
cahn_hilliard_2d_o6,point_024,24,real_sinh_autodiff,1.0,1.0,"[""1e+0"", ""1e+0""]",complete,0.4160248935222626,1.0373284816741943,124,60.26110500097275,0.004772116895765066,0.008745646104216576,13,True
cahn_hilliard_2d_o6,point_025,25,war,1.0,10.0,"[""1e+0"", ""1e+1""]",complete,0.0010899128392338753,0.10479799658060074,811,60.02091711387038,0.0022813219111412764,0.003498357255011797,13,True
cahn_hilliard_2d_o6,point_025,25,real_sinh_autodiff,1.0,10.0,"[""1e+0"", ""1e+1""]",complete,0.40712881088256836,1.0109350681304932,119,60.04256019368768,0.012130836956202984,0.021176818758249283,13,True
cahn_hilliard_2d_o6,point_026,26,war,1.0,100.0,"[""1e+0"", ""1e+2""]",complete,0.003923824056982994,0.12170398980379105,785,60.051584335044026,0.0007894939044490457,0.0011505978181958199,13,True
cahn_hilliard_2d_o6,point_026,26,real_sinh_autodiff,1.0,100.0,"[""1e+0"", ""1e+2""]",complete,0.5479586124420166,0.966696560382843,123,60.43234723992646,0.0013001194456592202,0.002799408044666052,13,True
cahn_hilliard_2d_o6,point_027,27,war,1.0,1000.0,"[""1e+0"", ""1e+3""]",complete,0.02483334019780159,0.13244502246379852,786,60.01734543032944,0.0018882107688114047,0.002293568104505539,13,True
cahn_hilliard_2d_o6,point_027,27,real_sinh_autodiff,1.0,1000.0,"[""1e+0"", ""1e+3""]",complete,0.6267277598381042,0.9926638603210449,121,60.30359920859337,0.0038234288804233074,0.006164263933897018,13,True
cahn_hilliard_2d_o6,point_028,28,war,10.0,0.001,"[""1e+1"", ""1e-3""]",complete,0.0026520676910877228,0.1405663788318634,792,60.02881239540875,0.006473127286881208,0.013109320774674416,13,True
cahn_hilliard_2d_o6,point_028,28,real_sinh_autodiff,10.0,0.001,"[""1e+1"", ""1e-3""]",complete,0.6558901071548462,0.9585059285163879,119,60.17052102833986,0.016725661233067513,0.019661767408251762,13,True
cahn_hilliard_2d_o6,point_029,29,war,10.0,0.01,"[""1e+1"", ""1e-2""]",complete,0.002772332401946187,0.13984902203083038,789,60.03308857791126,0.006661516148597002,0.013062549754977226,13,True
cahn_hilliard_2d_o6,point_029,29,real_sinh_autodiff,10.0,0.01,"[""1e+1"", ""1e-2""]",complete,0.6878682374954224,0.9536497592926025,120,60.411189652979374,0.01700321026146412,0.026818862184882164,13,True
cahn_hilliard_2d_o6,point_030,30,war,10.0,0.1,"[""1e+1"", ""1e-1""]",complete,0.0027987915091216564,0.13830500841140747,790,60.061530942097306,0.00620738510042429,0.012375952675938606,13,True
cahn_hilliard_2d_o6,point_030,30,real_sinh_autodiff,10.0,0.1,"[""1e+1"", ""1e-1""]",complete,0.8082989454269409,0.9464845061302185,121,60.398088885471225,0.01880219765007496,0.0334116593003273,13,True
cahn_hilliard_2d_o6,point_031,31,war,10.0,1.0,"[""1e+1"", ""1e+0""]",complete,0.002264266600832343,0.11766569316387177,791,60.06600866280496,0.004999344237148762,0.009850893169641495,13,True
cahn_hilliard_2d_o6,point_031,31,real_sinh_autodiff,10.0,1.0,"[""1e+1"", ""1e+0""]",complete,0.6763346195220947,0.96034175157547,118,60.1191733032465,0.017616696655750275,0.022083517163991928,13,True
cahn_hilliard_2d_o6,point_032,32,war,10.0,10.0,"[""1e+1"", ""1e+1""]",complete,0.0033292672596871853,0.13591718673706055,787,60.06170150637627,0.004671547096222639,0.00831664726138115,13,True
cahn_hilliard_2d_o6,point_032,32,real_sinh_autodiff,10.0,10.0,"[""1e+1"", ""1e+1""]",complete,0.7089939117431641,0.9373051524162292,120,60.12933688797057,0.015054123476147652,0.023958975449204445,13,True
cahn_hilliard_2d_o6,point_033,33,war,10.0,100.0,"[""1e+1"", ""1e+2""]",complete,0.002353073563426733,0.11294618993997574,812,60.02380649745464,0.0010729897767305374,0.001917863031849265,13,True
cahn_hilliard_2d_o6,point_033,33,real_sinh_autodiff,10.0,100.0,"[""1e+1"", ""1e+2""]",complete,0.7727763056755066,0.9171401262283325,122,60.20817740820348,0.01732257381081581,0.03067384660243988,13,True
cahn_hilliard_2d_o6,point_034,34,war,10.0,1000.0,"[""1e+1"", ""1e+3""]",complete,0.006030187010765076,0.16063781082630157,798,60.000486416742206,0.0006894730031490326,0.0015514758415520191,13,True
cahn_hilliard_2d_o6,point_034,34,real_sinh_autodiff,10.0,1000.0,"[""1e+1"", ""1e+3""]",complete,1.3207319974899292,0.9336588382720947,125,60.46709023043513,0.009660966694355011,0.014199834316968918,13,True
cahn_hilliard_2d_o6,point_035,35,war,100.0,0.001,"[""1e+2"", ""1e-3""]",complete,0.008146504871547222,0.23487503826618195,790,60.042414989322424,0.0135831693187356,0.023196987807750702,13,True
cahn_hilliard_2d_o6,point_035,35,real_sinh_autodiff,100.0,0.001,"[""1e+2"", ""1e-3""]",complete,2.392197608947754,1.0012043714523315,126,60.42923902347684,0.017589695751667023,0.024616029113531113,13,True
cahn_hilliard_2d_o6,point_036,36,war,100.0,0.01,"[""1e+2"", ""1e-2""]",complete,0.006820686627179384,0.21869666874408722,818,60.038922026753426,0.01309218443930149,0.02184978500008583,13,True
cahn_hilliard_2d_o6,point_036,36,real_sinh_autodiff,100.0,0.01,"[""1e+2"", ""1e-2""]",complete,2.4322350025177,1.0173016786575317,119,60.055252177640796,0.027607230469584465,0.04674992710351944,13,True
cahn_hilliard_2d_o6,point_037,37,war,100.0,0.1,"[""1e+2"", ""1e-1""]",complete,0.007612817920744419,0.22200676798820496,799,60.010631404817104,0.013326723128557205,0.02220989391207695,13,True
cahn_hilliard_2d_o6,point_037,37,real_sinh_autodiff,100.0,0.1,"[""1e+2"", ""1e-1""]",complete,2.82688570022583,0.9816663861274719,123,60.43869944661856,0.02370510995388031,0.03469021990895271,13,True
cahn_hilliard_2d_o6,point_038,38,war,100.0,1.0,"[""1e+2"", ""1e+0""]",complete,0.009320621378719807,0.23177571594715118,792,60.027098290622234,0.0117657370865345,0.019881315529346466,13,True
cahn_hilliard_2d_o6,point_038,38,real_sinh_autodiff,100.0,1.0,"[""1e+2"", ""1e+0""]",complete,2.3872230052948,1.0082629919052124,119,60.46091843023896,0.024074595421552658,0.039662111550569534,13,True
cahn_hilliard_2d_o6,point_039,39,war,100.0,10.0,"[""1e+2"", ""1e+1""]",complete,0.009206523187458515,0.2095995992422104,791,60.03831919655204,0.004658543039113283,0.008015284314751625,13,True
cahn_hilliard_2d_o6,point_039,39,real_sinh_autodiff,100.0,10.0,"[""1e+2"", ""1e+1""]",complete,3.0869104862213135,0.9724078178405762,123,60.06160569190979,0.02883039601147175,0.04920484870672226,13,True
cahn_hilliard_2d_o6,point_040,40,war,100.0,100.0,"[""1e+2"", ""1e+2""]",complete,0.011415936052799225,0.10813591629266739,789,60.00207451544702,0.002350069582462311,0.003508016001433134,13,True
cahn_hilliard_2d_o6,point_040,40,real_sinh_autodiff,100.0,100.0,"[""1e+2"", ""1e+2""]",complete,2.8405959606170654,0.9671112298965454,124,60.33409008383751,0.02108754962682724,0.025318581610918045,13,True
cahn_hilliard_2d_o6,point_041,41,war,100.0,1000.0,"[""1e+2"", ""1e+3""]",complete,0.011877927929162979,0.18493521213531494,803,60.07292661629617,0.001508826040662825,0.0022681127302348614,13,True
cahn_hilliard_2d_o6,point_041,41,real_sinh_autodiff,100.0,1000.0,"[""1e+2"", ""1e+3""]",complete,4.290774822235107,0.9280083179473877,122,60.41067421063781,0.022379213944077492,0.03780438005924225,13,True
cahn_hilliard_2d_o6,point_042,42,war,1000.0,0.001,"[""1e+3"", ""1e-3""]",complete,0.09756100177764893,0.4578942060470581,789,60.04330717027187,0.021137867122888565,0.03907414898276329,13,True
cahn_hilliard_2d_o6,point_042,42,real_sinh_autodiff,1000.0,0.001,"[""1e+3"", ""1e-3""]",complete,17.08049774169922,0.8766289949417114,123,60.391996124759316,0.006626645103096962,0.011149418540298939,13,True
cahn_hilliard_2d_o6,point_043,43,war,1000.0,0.01,"[""1e+3"", ""1e-2""]",complete,0.09706837683916092,0.42359277606010437,798,60.04163175821304,0.017709799110889435,0.034354932606220245,13,True
cahn_hilliard_2d_o6,point_043,43,real_sinh_autodiff,1000.0,0.01,"[""1e+3"", ""1e-2""]",complete,13.381479263305664,0.8753871917724609,122,60.256047585979104,0.004903166554868221,0.008858936838805676,13,True
cahn_hilliard_2d_o6,point_044,44,war,1000.0,0.1,"[""1e+3"", ""1e-1""]",complete,0.09163035452365875,0.4490766227245331,786,60.04543760791421,0.015283292159438133,0.029861629009246826,13,True
cahn_hilliard_2d_o6,point_044,44,real_sinh_autodiff,1000.0,0.1,"[""1e+3"", ""1e-1""]",complete,16.925045013427734,0.9656255841255188,119,60.013168105855584,0.0054002441465854645,0.011168556287884712,13,True
cahn_hilliard_2d_o6,point_045,45,war,1000.0,1.0,"[""1e+3"", ""1e+0""]",complete,0.07135871052742004,0.4098212718963623,790,60.00060820020735,0.018712375313043594,0.034863684326410294,13,True
cahn_hilliard_2d_o6,point_045,45,real_sinh_autodiff,1000.0,1.0,"[""1e+3"", ""1e+0""]",complete,15.420363426208496,0.873619556427002,120,60.28940134495497,0.007928799837827682,0.016484975814819336,13,True
cahn_hilliard_2d_o6,point_046,46,war,1000.0,10.0,"[""1e+3"", ""1e+1""]",complete,0.10268661379814148,0.41692548990249634,785,60.011385187506676,0.023885248228907585,0.04330294951796532,13,True
cahn_hilliard_2d_o6,point_046,46,real_sinh_autodiff,1000.0,10.0,"[""1e+3"", ""1e+1""]",complete,16.108230590820312,0.8689540028572083,123,60.333555886521935,0.008440116420388222,0.01627330668270588,13,True
cahn_hilliard_2d_o6,point_047,47,war,1000.0,100.0,"[""1e+3"", ""1e+2""]",complete,0.051427073776721954,0.25434038043022156,794,60.05935246497393,0.005840200465172529,0.009213732555508614,13,True
cahn_hilliard_2d_o6,point_047,47,real_sinh_autodiff,1000.0,100.0,"[""1e+3"", ""1e+2""]",complete,16.24614143371582,0.903601348400116,120,60.4426034912467,0.0073212673887610435,0.017140652984380722,13,True
cahn_hilliard_2d_o6,point_048,48,war,1000.0,1000.0,"[""1e+3"", ""1e+3""]",complete,0.06411789357662201,0.47873544692993164,791,60.04769476130605,0.010462291538715363,0.018891889601945877,13,True
cahn_hilliard_2d_o6,point_048,48,real_sinh_autodiff,1000.0,1000.0,"[""1e+3"", ""1e+3""]",complete,22.538528442382812,0.9964814782142639,124,60.08917594514787,0.01165881659835577,0.017021339386701584,13,True
