L2_err,L_int_last,backend,budget_seconds,collocation,depth,fourier_sigma,hidden,lr,lr_schedule,ms_per_step,n_bc,n_int,nan,omega0,order,params,peak_mb,problem,seed,steps,sweep,variant
2.4365013719819064,0.18724857718938026,jet,180.0,paired_seed_v1,4,6.283185307179586,128,0.001,cosine,61.144296741128876,512,4096,False,12.566370614359172,2,50049,508.67236328125,chirp_a2,0,2945,2.0,tanh
0.311201381711298,0.000544559386446595,jet,180.0,paired_seed_v1,4,6.283185307179586,128,0.001,cosine,70.33883803778735,512,4096,False,12.566370614359172,2,100098,548.46337890625,chirp_a2,0,2560,2.0,complex_sinh
