geometric_mean,max_error,mean_error,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,seed,status,task_id,war_loss,war_rel_error,weights
0.0011280189949294998,0.0014631682343493007,0.001166403170462679,0.00014814250448443345,0.0014631682343493007,3,complete,cahn_hilliard_o4,4.088211158866161e-05,0.0008696381065760575,"[10.0, 10.0]"
0.0025180116738291727,0.004976537131841398,0.0031252961436888113,5.097898925145383e-05,0.0012740551555362252,4,complete,cahn_hilliard_o4,0.0006400922957653113,0.004976537131841398,"[10.0, 10.0]"
0.0019660926506997484,0.005688888471642778,0.0031841872568354147,0.0006581958177338053,0.005688888471642778,0,complete,cahn_hilliard_o4,2.101335541459763e-05,0.0006794860420280515,"[10.0, 10.0]"
0.00318389240755733,0.01024083548589561,0.005615356406734702,4.4397489902093206e-05,0.000989877327573793,1,complete,cahn_hilliard_o4,0.0025839976269469954,0.01024083548589561,"[10.0, 10.0]"
0.009692518034459658,0.017302874901991158,0.011366157010041655,0.0005845693485687896,0.005429439118092152,2,complete,cahn_hilliard_o4,0.006446673550946136,0.017302874901991158,"[10.0, 10.0]"
