L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.005356907164723924,2.9179769295372786e-05,jet,72.96229684561219,False,2,100098,548.46337890625,chirp_a2,0,8225,2.0,complex_sinh
0.02520942954255401,1.6076689615003177e-05,jet,69.337595142691,False,2,66049,507.91650390625,chirp_a2,0,8654,2.0,fourier
0.014924442624927571,1.26630220256521e-05,jet,63.136614590212204,False,2,50049,508.67236328125,chirp_a2,0,9504,2.0,siren
0.6400873760912704,0.011588464307809163,jet,187.15799845276516,False,2,150147,1336.212890625,chirp_a2,0,3207,2.0,mscale
0.0020900066839994514,3.0170997712376635e-05,jet,72.86154316338398,False,2,100098,548.46337890625,chirp_a2,1,8236,2.0,complex_sinh
0.03199384099997516,1.798562601168847e-05,jet,69.21182918344059,False,2,66049,507.91650390625,chirp_a2,1,8670,2.0,fourier
0.012843693144480233,1.14586004976716e-05,jet,63.11927798109199,False,2,50049,508.67236328125,chirp_a2,1,9507,2.0,siren
0.6423527071792086,0.012690400387612561,jet,186.9944609661015,False,2,150147,1336.212890625,chirp_a2,1,3210,2.0,mscale
0.2321781210482461,0.0001771557736231034,jet,72.80652123885092,False,2,100098,548.46337890625,chirp_a4,0,8242,4.0,complex_sinh
0.2863285704300601,0.0001062801323296325,jet,69.20348317408016,False,2,66049,507.91650390625,chirp_a4,0,8671,4.0,fourier
0.3076691745239427,3.20393601100322e-05,jet,63.19257295976857,False,2,50049,508.67236328125,chirp_a4,0,9496,4.0,siren
1.1753390580296228,0.05450048317893032,jet,187.02518958255914,False,2,150147,1336.212890625,chirp_a4,0,3209,4.0,mscale
0.2334539201782418,0.00016218178738432897,jet,72.80957149633235,False,2,100098,548.46337890625,chirp_a4,1,8242,4.0,complex_sinh
0.5709480570913844,0.00014605600146360554,jet,69.21039853812192,False,2,66049,507.91650390625,chirp_a4,1,8670,4.0,fourier
0.29492112174091467,3.560363735412201e-05,jet,63.27001835863357,False,2,50049,508.67236328125,chirp_a4,1,9484,4.0,siren
1.105124972672445,0.05471884889213434,jet,187.24474431874228,False,2,150147,1336.212890625,chirp_a4,1,3205,4.0,mscale
0.6343779788622701,0.0008444717740360359,jet,73.1697101064218,False,2,100098,548.46337890625,chirp_a6,0,8201,6.0,complex_sinh
1.030057055870982,0.00010471096825371198,jet,69.48907900327676,False,2,66049,507.91650390625,chirp_a6,0,8635,6.0,fourier
0.7418215785689446,2.0440874559117973e-05,jet,63.18895055334968,False,2,50049,508.67236328125,chirp_a6,0,9496,6.0,siren
1.398351490350959,0.05395318291248104,jet,186.90984430414,False,2,150147,1336.212890625,chirp_a6,0,3211,6.0,mscale
0.4667689333284493,0.0006565693474323232,jet,72.82106673697606,False,2,100098,548.46337890625,chirp_a6,1,8240,6.0,complex_sinh
1.0981964014809167,5.687845938930998e-05,jet,69.40771212808662,False,2,66049,507.91650390625,chirp_a6,1,8646,6.0,fourier
0.7546497114598925,2.226012665907492e-05,jet,63.31134263852913,False,2,50049,508.67236328125,chirp_a6,1,9478,6.0,siren
1.654812423026804,0.061883478697071205,jet,187.18473135632553,False,2,150147,1336.212890625,chirp_a6,1,3206,6.0,mscale
0.6159061864209081,0.0020108831502747837,jet,73.09750477590627,False,2,100098,548.46337890625,chirp_a8,0,8209,8.0,complex_sinh
1.0761273960363402,4.5352876339088924e-05,jet,69.40034180345316,False,2,66049,507.91650390625,chirp_a8,0,8646,8.0,fourier
0.8383050511770923,6.186306871990085e-06,jet,63.2967998590006,False,2,50049,508.67236328125,chirp_a8,0,9480,8.0,siren
1.8544554329441667,0.09116155853752912,jet,187.18769015536336,False,2,150147,1336.212890625,chirp_a8,0,3206,8.0,mscale
0.6016803655278155,0.0017114734729783484,jet,73.11812561471525,False,2,100098,548.46337890625,chirp_a8,1,8207,8.0,complex_sinh
1.2027088786714948,1.7435531669749084e-05,jet,69.39574473258442,False,2,66049,507.91650390625,chirp_a8,1,8647,8.0,fourier
0.8525754511041566,6.269763866955982e-06,jet,63.282366786635365,False,2,50049,508.67236328125,chirp_a8,1,9482,8.0,siren
1.4259743746972995,0.07898036638591205,jet,187.10576403279907,False,2,150147,1336.212890625,chirp_a8,1,3208,8.0,mscale
