L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.13495872633132797,0.03682493555539718,0.03608709415301275,0.0007378414023844323,0.00038322996665938363,0.00015527534787653592,0.00016117486017186742,0.0066666667,0.1933333333,"[0.0066666667, 0.1933333333]",54321,0.0005385053145359195,114.8075424063638,False,50049,2151.84423828125,poly_d2_o4,real,0,262,vanilla_tanh_direct_ad
0.04335614412018644,0.0010316811641768516,0.0009674429643745999,6.42381998022517e-05,1.8869005087706154e-05,2.9900553832866573e-05,3.1007883634080826e-05,0.0066666667,0.1933333333,"[0.0066666667, 0.1933333333]",54321,4.876955892057273e-05,243.09160196781158,False,100098,1759.21533203125,poly_d2_o4,native_complex,0,125,complex_sinh
