L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.21703227018662474,0.017387081270839468,0.017237361771511115,0.00014971949932835376,0.0012947536351220023,0.0008249196581593355,0.0008725417478459433,0.06,1.74,"[0.06, 1.74]",54321,0.002119673293281338,113.608859518086,False,50049,2151.84423828125,poly_d2_o4,real,0,265,vanilla_tanh_direct_ad
0.015765897475023806,0.00012486581173098304,0.00012070433436128642,4.16147736969663e-06,1.4483230684949321e-05,3.662586461664535e-05,3.7636152019001937e-05,0.06,1.74,"[0.06, 1.74]",54321,5.1109095301594674e-05,242.7749218121171,False,100098,1759.21533203125,poly_d2_o4,native_complex,0,125,complex_sinh
