L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.34887969599698176,0.03958969960617208,0.02704096198601977,0.012548737620152304,0.009703076226971502,0.005660066419556419,0.005827567202471432,0.15,0.45,"[0.15, 0.45]",54321,0.015363142646527921,114.03829079812787,False,50049,2151.84423828125,poly_d2_o4,real,0,264,vanilla_tanh_direct_ad
0.03464080368137673,3.8335948917332045e-05,1.9667799621830118e-05,1.866814929550193e-05,1.1350837126250387e-05,2.9058731471949e-05,2.983235787424354e-05,0.15,0.45,"[0.15, 0.45]",54321,4.0409568598199386e-05,242.51387317478657,False,100098,1759.21533203125,poly_d2_o4,native_complex,0,125,complex_sinh
