L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.10008376494478095,0.017988676357029432,0.017800184863863422,0.0001884914931660104,0.0004653287633135545,0.0002080240922444238,0.0002149266509818888,0.02,0.58,"[0.02, 0.58]",54321,0.0006733528555579783,114.39007028809858,False,50049,2151.84423828125,poly_d2_o4,real,0,263,vanilla_tanh_direct_ad
0.022532296356084773,0.0002624595745472763,0.0002514800734038519,1.0979501143424364e-05,1.1397712131263168e-05,2.945955886443182e-05,3.0397864064968254e-05,0.02,0.58,"[0.02, 0.58]",54321,4.085727099569499e-05,242.8234854862094,False,100098,1759.21533203125,poly_d2_o4,native_complex,0,125,complex_sinh
