L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.18684375821449842,0.024003447350592344,0.02177631178231255,0.002227135568279794,0.002509231913809842,0.0015601417404124246,0.0015992200457894206,0.06,0.54,"[0.06, 0.54]",54321,0.004069373654222266,113.70820774573762,False,50049,2151.84423828125,poly_d2_o4,real,0,265,vanilla_tanh_direct_ad
0.027793713372542894,7.627046333759438e-05,6.311591857257825e-05,1.315454476501613e-05,1.0890409287463407e-05,2.9914137275564517e-05,3.085517488418873e-05,0.06,0.54,"[0.06, 0.54]",54321,4.080454656302792e-05,242.60595820844173,False,100098,1759.21533203125,poly_d2_o4,native_complex,0,125,complex_sinh
