candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_041,41,0.4131677963460377,0.4179702699184418,0.4131953865289688,0.4179702699184418,0.40842050313949585,"['1e+2', '1e+3']","{'lambda_ic': 100.0, 'lambda_bc': 1000.0}",1100.0,"[100.0, 1000.0]"
point_014,14,0.4131764058884903,0.41804271936416626,0.41320472955703735,0.41804271936416626,0.40836673974990845,"['1e-1', '1e-3']","{'lambda_ic': 0.1, 'lambda_bc': 0.001}",0.101,"[0.1, 0.001]"
point_016,16,0.41329789885482887,0.4183242917060852,0.4133280962705612,0.4183242917060852,0.40833190083503723,"['1e-1', '1e-1']","{'lambda_ic': 0.1, 'lambda_bc': 0.1}",0.2,"[0.1, 0.1]"
point_043,43,0.4133708312619023,0.4184096157550812,0.41340117156505585,0.4184096157550812,0.4083927273750305,"['1e+3', '1e-2']","{'lambda_ic': 1000.0, 'lambda_bc': 0.01}",1000.01,"[1000.0, 0.01]"
point_021,21,0.41337896399335333,0.41844043135643005,0.4134095758199692,0.41844043135643005,0.4083787202835083,"['1e+0', '1e-3']","{'lambda_ic': 1.0, 'lambda_bc': 0.001}",1.001,"[1.0, 0.001]"
point_022,22,0.41340888071976223,0.4184585213661194,0.4134393483400345,0.4184585213661194,0.4084201753139496,"['1e+0', '1e-2']","{'lambda_ic': 1.0, 'lambda_bc': 0.01}",1.01,"[1.0, 0.01]"
point_040,40,0.41339579450311037,0.4185391664505005,0.413427397608757,0.4185391664505005,0.40831562876701355,"['1e+2', '1e+2']","{'lambda_ic': 100.0, 'lambda_bc': 100.0}",200.0,"[100.0, 100.0]"
point_024,24,0.4134261474353537,0.4185795187950134,0.41345787048339844,0.4185795187950134,0.40833622217178345,"['1e+0', '1e+0']","{'lambda_ic': 1.0, 'lambda_bc': 1.0}",2.0,"[1.0, 1.0]"
point_039,39,0.41394630976082275,0.41896647214889526,0.41397638618946075,0.41896647214889526,0.40898630023002625,"['1e+2', '1e+1']","{'lambda_ic': 100.0, 'lambda_bc': 10.0}",110.0,"[100.0, 10.0]"
point_046,46,0.41394925771660596,0.4197366535663605,0.4139891564846039,0.4197366535663605,0.4082416594028473,"['1e+3', '1e+1']","{'lambda_ic': 1000.0, 'lambda_bc': 10.0}",1010.0,"[1000.0, 10.0]"
point_045,45,0.4140014931285478,0.4197767674922943,0.4140412211418152,0.4197767674922943,0.40830567479133606,"['1e+3', '1e+0']","{'lambda_ic': 1000.0, 'lambda_bc': 1.0}",1001.0,"[1000.0, 1.0]"
