candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_000,0,0.00031611142912879586,1.5887854099273682,complete,1276,3.064819111386896e-06,0.0904875099658966,complete,2093,"[""1e-3"", ""1e-3""]","{""lambda_bc"": 0.001, ""lambda_ic"": 0.001}","[0.001, 0.001]"
point_001,1,0.0011169433128088713,1.0097346305847168,complete,1310,3.773653361349716e-06,0.03860055282711983,complete,2106,"[""1e-3"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 0.001}","[0.001, 0.01]"
point_002,2,0.00411731842905283,0.8292418718338013,complete,1295,9.544943168293685e-06,0.04297306016087532,complete,2088,"[""1e-3"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 0.001}","[0.001, 0.1]"
point_003,3,0.017020532861351967,0.821010172367096,complete,1264,8.033354970393702e-05,0.07110624015331268,complete,2104,"[""1e-3"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 0.001}","[0.001, 1.0]"
point_004,4,0.05167460814118385,1.0028915405273438,complete,1307,0.04989400506019592,1.0005377531051636,complete,2073,"[""1e-3"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 0.001}","[0.001, 10.0]"
point_005,5,0.06024758145213127,1.0003527402877808,complete,1218,0.05978628247976303,1.0000519752502441,complete,2153,"[""1e-3"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 0.001}","[0.001, 100.0]"
point_006,6,0.06083895266056061,1.0000501871109009,complete,1252,0.058629292994737625,1.0000369548797607,complete,2158,"[""1e-3"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 0.001}","[0.001, 1000.0]"
point_007,7,0.0004363387997727841,1.8073235750198364,complete,1178,3.879740688716993e-06,0.11147744208574295,complete,2098,"[""1e-2"", ""1e-3""]","{""lambda_bc"": 0.001, ""lambda_ic"": 0.01}","[0.01, 0.001]"
point_008,8,0.0005811193259432912,0.873859167098999,complete,1262,2.5175233986374224e-06,0.025830332189798355,complete,2118,"[""1e-2"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 0.01}","[0.01, 0.01]"
point_009,9,0.0006540253525599837,0.22062166035175323,complete,1282,8.835448170430027e-06,0.027576738968491554,complete,2087,"[""1e-2"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 0.01}","[0.01, 0.1]"
point_010,10,0.01840783841907978,0.7798808813095093,complete,1280,0.00012919346045237035,0.06156536936759949,complete,2070,"[""1e-2"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 0.01}","[0.01, 1.0]"
point_011,11,0.05525887385010719,1.0046977996826172,complete,1273,0.054637547582387924,0.9971811771392822,complete,2103,"[""1e-2"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 0.01}","[0.01, 10.0]"
point_012,12,0.05653862655162811,1.000841498374939,complete,1282,0.06237243115901947,1.0000733137130737,complete,2101,"[""1e-2"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 0.01}","[0.01, 100.0]"
