L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_j2_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weight_j2,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.3681779810013712,1.8417491554114982,1.7669686294110278,0.07105802526770752,0.0037225007327627148,0.023676132927666887,0.13501457856816848,0.1562580147886699,0.01,0.04,0.85,"[0.01, 0.04, 0.85]",54321,0.15869071149583536,864.0589700745685,False,50049,16722.12255859375,poly_d2_o6,real,0,35,vanilla_tanh_direct_ad
0.15861878132652957,0.024403969679748245,0.021057264616429237,0.0031745497910246534,0.0001721552722943547,0.00048388661925548,0.00040108070178683107,0.0013062467184496009,0.01,0.04,0.85,"[0.01, 0.04, 0.85]",54321,0.0008849673210423111,761.4804675104097,False,100098,5732.8291015625,poly_d2_o6,native_complex,0,40,complex_sinh
