L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_j2_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weight_j2,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.9703273552851244,0.0010420597050107118,0.0010054223444457419,3.431876206362839e-05,2.318598501341687e-06,0.00016215234961155354,0.24595666421544257,0.24635960724694375,0.15,0.3,0.45,"[0.15, 0.3, 0.45]",54321,0.24611881656505413,864.3672925553152,False,50049,16722.12255859375,poly_d2_o6,real,0,35,vanilla_tanh_direct_ad
0.1622528810569991,0.001957461758189548,0.001022526412010559,0.000598357727202861,0.00033657761897612774,0.0004843462085016996,0.000418782095490877,0.0011354947803736471,0.15,0.3,0.45,"[0.15, 0.3, 0.45]",54321,0.0009031283039925766,761.502109002322,False,100098,5732.8291015625,poly_d2_o6,native_complex,0,40,complex_sinh
