L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_j2_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weight_j2,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.795325745718526,0.044024803366066456,0.041824348931177424,0.001987996930907612,0.00021245750398141985,0.0036030105744594516,0.22544476421515997,0.23519811553701292,0.06,0.3,2.34,"[0.06, 0.3, 2.34]",54321,0.2290477747896194,876.9110907667449,False,50049,16722.12255859375,poly_d2_o6,real,0,35,vanilla_tanh_direct_ad
0.14381426609961745,0.003920561508170228,0.002501438806497318,0.0013884081705683384,3.0714531104571174e-05,0.0006384807823450371,0.0004506883881411288,0.001128470105451539,0.06,0.3,2.34,"[0.06, 0.3, 2.34]",54321,0.001089169170486166,762.1639504097402,False,100098,5732.8291015625,poly_d2_o6,native_complex,0,40,complex_sinh
