candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_017,17,0.06712165630992518,0.09631086140871048,0.07154488377273083,0.09631086140871048,0.046778906136751175,"[""1e-1"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 0.1}",1.1,"[0.1, 1.0]"
point_016,16,0.04587244109385257,0.10180641710758209,0.06123792473226786,0.10180641710758209,0.02066943235695362,"[""1e-1"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 0.1}",0.2,"[0.1, 0.1]"
point_009,9,0.07800016627107599,0.22062166035175323,0.1240991996601224,0.22062166035175323,0.027576738968491554,"[""1e-2"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 0.01}",0.11,"[0.01, 0.1]"
point_024,24,0.08820048228190064,0.24140112102031708,0.1368134208023548,0.24140112102031708,0.03222572058439255,"[""1e+0"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 1.0}",2.0,"[1.0, 1.0]"
point_023,23,0.09586203520190409,0.4177635908126831,0.2198802763596177,0.4177635908126831,0.021996961906552315,"[""1e+0"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 1.0}",1.1,"[1.0, 0.1]"
point_015,15,0.12149168215608977,0.49952876567840576,0.2645385358482599,0.49952876567840576,0.02954830601811409,"[""1e-1"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 0.1}",0.11,"[0.1, 0.01]"
point_031,31,0.09323681687714482,0.5363088846206665,0.2762590106576681,0.5363088846206665,0.016209136694669724,"[""1e+1"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 10.0}",11.0,"[10.0, 1.0]"
point_032,32,0.17484746619306202,0.5501388311386108,0.3028547987341881,0.5501388311386108,0.05557076632976532,"[""1e+1"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 10.0}",20.0,"[10.0, 10.0]"
point_040,40,0.4613286569094582,0.5765676498413086,0.4728451073169708,0.5765676498413086,0.36912256479263306,"[""1e+2"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 100.0}",200.0,"[100.0, 100.0]"
point_039,39,0.12867511806358897,0.5874038338661194,0.307795531116426,0.5874038338661194,0.028187228366732597,"[""1e+2"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 100.0}",110.0,"[100.0, 10.0]"
