L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.030303424693141044,4.169451753644541e-05,jet,10.525082678320187,False,2,6594,183.357421875,helmholtz_a2,0,7602,2.0,complex_sinh
0.22260220660935268,0.00027400955790039415,jet,18.151206634566865,False,2,8281,221.96533203125,helmholtz_a2,0,4408,2.0,fourier
0.07331112505895455,0.00015852461179404392,jet,18.443661306092903,False,2,6391,222.90673828125,helmholtz_a2,0,4338,2.0,siren
0.0669403164444326,9.38115896255934e-05,jet,10.474343296666207,False,2,6594,183.357421875,helmholtz_a2,1,7638,2.0,complex_sinh
0.06128724566497442,0.00013998115115110185,jet,18.149036715129494,False,2,8281,221.96533203125,helmholtz_a2,1,4409,2.0,fourier
0.06208834149018572,0.00013383820047157912,jet,18.47726403780951,False,2,6391,222.90673828125,helmholtz_a2,1,4331,2.0,siren
0.05090633217046938,5.744298910968968e-05,jet,10.516412236427126,False,2,6594,183.357421875,helmholtz_a2,2,7608,2.0,complex_sinh
0.09799684413578606,0.00013107962642102468,jet,18.131962016481488,False,2,8281,221.96533203125,helmholtz_a2,2,4413,2.0,fourier
0.04435252306053648,0.00014951141132361141,jet,18.40669579575987,False,2,6391,222.90673828125,helmholtz_a2,2,4347,2.0,siren
0.364946651857826,0.00047826872055077953,jet,10.50311950128061,False,2,6594,183.357421875,helmholtz_a4,0,7618,4.0,complex_sinh
0.4740437225468459,0.003135707654242733,jet,18.144309759782015,False,2,8281,221.96533203125,helmholtz_a4,0,4410,4.0,fourier
0.30364799551305277,0.0010364578782227295,jet,18.41692046462735,False,2,6391,222.90673828125,helmholtz_a4,0,4345,4.0,siren
0.24604997547183902,0.00096483940749618,jet,10.483324457940096,False,2,6594,183.357421875,helmholtz_a4,1,7632,4.0,complex_sinh
0.3779063991366069,0.0023400368958608996,jet,18.133126977141444,False,2,8281,221.96533203125,helmholtz_a4,1,4413,4.0,fourier
0.3682642760078459,0.0009212408337611075,jet,18.41463045623278,False,2,6391,222.90673828125,helmholtz_a4,1,4345,4.0,siren
0.3022792909458674,0.0013008395938237476,jet,10.52598256964289,False,2,6594,183.357421875,helmholtz_a4,2,7601,4.0,complex_sinh
0.5867645197811877,0.00498979506552556,jet,18.41277398985073,False,2,8281,221.96533203125,helmholtz_a4,2,4346,4.0,fourier
0.2252687725873349,0.000949018479035907,jet,18.70845641478328,False,2,6391,222.90673828125,helmholtz_a4,2,4277,4.0,siren
0.4989824176216315,0.005868004791478879,jet,10.875954690007994,False,2,6594,183.357421875,helmholtz_a6,0,7356,6.0,complex_sinh
0.8343128456007333,0.002556640861753439,jet,18.417218727915966,False,2,8281,221.96533203125,helmholtz_a6,0,4345,6.0,fourier
0.8223246304196764,0.0005878329385717368,jet,18.54451706250946,False,2,6391,222.90673828125,helmholtz_a6,0,4315,6.0,siren
0.5947496914112314,0.0070363838040278116,jet,10.564614387166857,False,2,6594,183.357421875,helmholtz_a6,1,7573,6.0,complex_sinh
0.8661995485323589,0.0014864969617059093,jet,18.244900778904253,False,2,8281,221.96533203125,helmholtz_a6,1,4386,6.0,fourier
0.813195848192612,0.0004069306459942086,jet,18.515719122812325,False,2,6391,222.90673828125,helmholtz_a6,1,4322,6.0,siren
0.6056060006230023,0.007656097115686015,jet,10.604000561102247,False,2,6594,183.357421875,helmholtz_a6,2,7545,6.0,complex_sinh
0.8555804689555115,0.0035172497505940254,jet,18.255423535593916,False,2,8281,221.96533203125,helmholtz_a6,2,4383,6.0,fourier
0.7121420837520397,0.000651506891332954,jet,18.532652026124303,False,2,6391,222.90673828125,helmholtz_a6,2,4318,6.0,siren
0.5486483461657699,0.011318126597279916,jet,10.750746930624265,False,2,6594,183.357421875,helmholtz_a8,0,7442,8.0,complex_sinh
0.9143953526928243,0.0009595398781160954,jet,18.31320010877687,False,2,8281,221.96533203125,helmholtz_a8,0,4369,8.0,fourier
0.9156287811331019,0.00018468077706328067,jet,18.667645025798443,False,2,6391,222.90673828125,helmholtz_a8,0,4286,8.0,siren
0.6803452478587976,0.015324760344067389,jet,10.651473320733928,False,2,6594,183.357421875,helmholtz_a8,1,7511,8.0,complex_sinh
0.949173274957432,0.0003081905617619165,jet,18.253940956324115,False,2,8281,221.96533203125,helmholtz_a8,1,4383,8.0,fourier
0.9380074275860074,9.47459250061473e-05,jet,18.53764221457155,False,2,6391,222.90673828125,helmholtz_a8,1,4316,8.0,siren
0.6681606442208106,0.018955640647633686,jet,10.640939471945671,False,2,6594,183.357421875,helmholtz_a8,2,7519,8.0,complex_sinh
0.8966982616696192,0.0025011691439407614,jet,18.281888621860315,False,2,8281,221.96533203125,helmholtz_a8,2,4377,8.0,fourier
0.9040656974954016,0.00027387154887174435,jet,18.59575037372866,False,2,6391,222.90673828125,helmholtz_a8,2,4303,8.0,siren
0.77552973855575,0.02019875087699343,jet,10.78123431323979,False,2,6594,183.357421875,helmholtz_a10,0,7421,10.0,complex_sinh
0.9860630314387925,0.0005552543919978259,jet,18.314598496976885,False,2,8281,221.96533203125,helmholtz_a10,0,4369,10.0,fourier
0.9829611960508701,0.00017674316141394708,jet,18.52062501237486,False,2,6391,222.90673828125,helmholtz_a10,0,4320,10.0,siren
0.7490874820413315,0.022566310710500866,jet,10.646607345112624,False,2,6594,183.357421875,helmholtz_a10,1,7515,10.0,complex_sinh
0.9860400512587976,0.00032783116954907237,jet,18.332023709107784,False,2,8281,221.96533203125,helmholtz_a10,1,4365,10.0,fourier
0.983335452053389,6.677358564862918e-05,jet,18.558535869155556,False,2,6391,222.90673828125,helmholtz_a10,1,4312,10.0,siren
0.7608762733625359,0.02485130020755834,jet,10.910533557823909,False,2,6594,183.357421875,helmholtz_a10,2,7333,10.0,complex_sinh
0.9538729210603548,0.001367293299215176,jet,18.435269715221523,False,2,8281,221.96533203125,helmholtz_a10,2,4340,10.0,fourier
0.9746368760999081,9.929270083224758e-05,jet,18.61605791244162,False,2,6391,222.90673828125,helmholtz_a10,2,4298,10.0,siren
