L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,rep,seed,steps,sweep,variant
0.21242771562313847,0.004238552437224733,jet,10.53427989964813,False,2,6594,192.033203125,maxwell_a2,complex,0,5696,2.0,complex_sinh
0.30263126705306875,0.018365598822905387,jet,17.454751635565184,False,2,6594,288.92333984375,maxwell_a2,split2,0,3438,2.0,siren
0.5298033635854315,0.016905536997306132,jet,17.542628593714536,False,2,8450,281.41845703125,maxwell_a2,split2,0,3421,2.0,fourier
1.4017672674358457,0.38934581764998594,jet,17.73162667108942,False,2,6594,280.92333984375,maxwell_a2,split2,0,3384,2.0,tanh
0.24881227043680884,0.004019458297020766,jet,10.999356010721183,False,2,6594,192.033203125,maxwell_a2,complex,1,5456,2.0,complex_sinh
0.422885626646244,0.02608140656748779,jet,17.590438263056253,False,2,6594,288.92333984375,maxwell_a2,split2,1,3412,2.0,siren
0.25851702069968724,0.007437821433356517,jet,17.536324209385032,False,2,8450,281.41845703125,maxwell_a2,split2,1,3422,2.0,fourier
2.1187612733476024,0.9455244122200327,jet,17.408150940169484,False,2,6594,280.92333984375,maxwell_a2,split2,1,3447,2.0,tanh
0.5016957313728495,0.025013781460761674,jet,10.56670224473476,False,2,6594,192.033203125,maxwell_a4,complex,0,5679,4.0,complex_sinh
0.7578702904389801,0.09822417102989833,jet,17.234558708717568,False,2,6594,288.92333984375,maxwell_a4,split2,0,3482,4.0,siren
0.675478625127334,0.057128192653719254,jet,17.220601634559365,False,2,8450,281.41845703125,maxwell_a4,split2,0,3485,4.0,fourier
1.9566230424352415,0.9199645880988984,jet,17.324947581602814,False,2,6594,280.92333984375,maxwell_a4,split2,0,3464,4.0,tanh
0.466557074296432,0.01917931485752173,jet,10.592911777144918,False,2,6594,192.033203125,maxwell_a4,complex,1,5665,4.0,complex_sinh
0.7655936956963373,0.10583660053715818,jet,17.258360965870082,False,2,6594,288.92333984375,maxwell_a4,split2,1,3477,4.0,siren
0.9821642343309889,0.0918645612091225,jet,17.257991721781295,False,2,8450,281.41845703125,maxwell_a4,split2,1,3477,4.0,fourier
1.677113073146119,0.6703992492361169,jet,17.353772257383053,False,2,6594,280.92333984375,maxwell_a4,split2,1,3458,4.0,tanh
0.666462851058185,0.05373695891492706,jet,10.58690178115381,False,2,6594,192.033203125,maxwell_a6,complex,0,5668,6.0,complex_sinh
0.9290202452966942,0.1469124401570788,jet,17.246030729756445,False,2,6594,288.92333984375,maxwell_a6,split2,0,3480,6.0,siren
0.8816403172608994,0.12306907515648376,jet,17.47807048382666,False,2,8450,281.41845703125,maxwell_a6,split2,0,3434,6.0,fourier
1.4303956467387895,0.5455404738860166,jet,17.68850847242102,False,2,6594,280.92333984375,maxwell_a6,split2,0,3393,6.0,tanh
0.5766382219566456,0.056276962608775426,jet,10.934077813860258,False,2,6594,192.033203125,maxwell_a6,complex,1,5488,6.0,complex_sinh
0.9467780040356099,0.16209075541739418,jet,17.563476021444377,False,2,6594,288.92333984375,maxwell_a6,split2,1,3417,6.0,siren
1.1578257496452762,0.13505498322505816,jet,17.522161386526413,False,2,8450,281.41845703125,maxwell_a6,split2,1,3425,6.0,fourier
1.6758475776761266,0.7027510669991153,jet,17.58984598175023,False,2,6594,280.92333984375,maxwell_a6,split2,1,3412,6.0,tanh
