L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.18886755744026165,8.646163132916475e-05,jet,10.554167606471145,False,2,6594,183.388671875,helmvc_a2,0,5686,2.0,complex_sinh
0.3417467705030333,0.0002709282768527389,jet,18.249024991280187,False,2,8281,221.99658203125,helmvc_a2,0,3289,2.0,fourier
0.24673005850531687,0.0002542868467202634,jet,18.545820442234408,False,2,6391,222.93798828125,helmvc_a2,0,3236,2.0,siren
0.9993735086147163,0.06603884271172086,jet,24.666043830613663,False,2,6633,329.5361328125,helmvc_a2,0,2433,2.0,mscale
0.3379704555164724,0.00010768662537430094,jet,10.564951640291428,False,2,6594,183.388671875,helmvc_a2,1,5680,2.0,complex_sinh
0.16414556516150747,0.00027494039821105473,jet,18.225956015852205,False,2,8281,221.99658203125,helmvc_a2,1,3293,2.0,fourier
0.3293130714062361,0.00026760476159006505,jet,18.57913667537941,False,2,6391,222.93798828125,helmvc_a2,1,3230,2.0,siren
0.9996152256035259,0.06546570843799517,jet,24.76413706363649,False,2,6633,329.5361328125,helmvc_a2,1,2424,2.0,mscale
0.5491513848210381,0.0001811884048649755,jet,10.62363887805499,False,2,6594,183.388671875,helmvc_a2,2,5649,2.0,complex_sinh
0.12583505758575353,0.0002029522429486375,jet,18.23595547847692,False,2,8281,221.99658203125,helmvc_a2,2,3291,2.0,fourier
0.3683075399415201,0.0002623749911246753,jet,18.586437552175163,False,2,6391,222.93798828125,helmvc_a2,2,3229,2.0,siren
0.9994568054004803,0.06667136812257116,jet,24.872335696795943,False,2,6633,329.5361328125,helmvc_a2,2,2413,2.0,mscale
0.32106199317327494,0.0013654190290087105,jet,10.59326127809386,False,2,6594,183.388671875,helmvc_a4,0,5665,4.0,complex_sinh
0.5278341934348328,0.00418599818941937,jet,18.287168279412786,False,2,8281,221.99658203125,helmvc_a4,0,3282,4.0,fourier
0.4627588634225637,0.002072043756827764,jet,18.651050543835105,False,2,6391,222.93798828125,helmvc_a4,0,3218,4.0,siren
1.000038120112732,0.06569335022748524,jet,24.81547933196593,False,2,6633,329.5361328125,helmvc_a4,0,2419,4.0,mscale
0.47436653161109976,0.0022758794964796705,jet,10.69610269504488,False,2,6594,183.388671875,helmvc_a4,1,5610,4.0,complex_sinh
0.46163018520609983,0.0038746158520805,jet,18.365634705032356,False,2,8281,221.99658203125,helmvc_a4,1,3268,4.0,fourier
0.4428494496448104,0.00184014060299247,jet,18.7832598342722,False,2,6391,222.93798828125,helmvc_a4,1,3195,4.0,siren
1.0000722392145711,0.06849348305921117,jet,25.068679314850517,False,2,6633,329.5361328125,helmvc_a4,1,2394,4.0,mscale
0.5956993368875898,0.003344112107914367,jet,10.917602873202602,False,2,6594,183.388671875,helmvc_a4,2,5496,4.0,complex_sinh
0.6464438261189897,0.007267452179386152,jet,18.472176827731115,False,2,8281,221.99658203125,helmvc_a4,2,3249,4.0,fourier
0.4059350818037581,0.0016942304415727386,jet,18.776130143352535,False,2,6391,222.93798828125,helmvc_a4,2,3196,4.0,siren
0.9998872473783803,0.06835275131042294,jet,24.709707642102153,False,2,6633,329.5361328125,helmvc_a4,2,2429,4.0,mscale
0.6957846980730379,0.009696941441062985,jet,10.59779964080814,False,2,6594,183.388671875,helmvc_a6,0,5662,6.0,complex_sinh
0.8603148664740425,0.0056704315119088106,jet,18.237199306044307,False,2,8281,221.99658203125,helmvc_a6,0,3291,6.0,fourier
0.8608323529755781,0.001919621009860829,jet,18.533921498549876,False,2,6391,222.93798828125,helmvc_a6,0,3238,6.0,siren
1.0001781800189333,0.06429971623683653,jet,24.640313154682882,False,2,6633,329.5361328125,helmvc_a6,0,2436,6.0,mscale
0.7262695596775786,0.010242350268258068,jet,10.571858622829435,False,2,6594,183.388671875,helmvc_a6,1,5676,6.0,complex_sinh
0.8922611195434649,0.004546022503597262,jet,18.234672001074852,False,2,8281,221.99658203125,helmvc_a6,1,3291,6.0,fourier
0.8394952772113765,0.001563911535307857,jet,18.53675431260693,False,2,6391,222.93798828125,helmvc_a6,1,3238,6.0,siren
1.000442719491697,0.06798727655496244,jet,24.64081257756047,False,2,6633,329.5361328125,helmvc_a6,1,2436,6.0,mscale
0.7128183481392542,0.011001378547392342,jet,10.591862845544465,False,2,6594,183.388671875,helmvc_a6,2,5665,6.0,complex_sinh
0.8629953557658645,0.007483560764896105,jet,18.223230489731886,False,2,8281,221.99658203125,helmvc_a6,2,3293,6.0,fourier
0.7217325688392353,0.0022825859666423627,jet,18.529218307852414,False,2,6391,222.93798828125,helmvc_a6,2,3239,6.0,siren
1.0000724932552385,0.06588271331184109,jet,24.701133237024884,False,2,6633,329.5361328125,helmvc_a6,2,2430,6.0,mscale
