L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.05490330773196362,8.078778130846557e-05,jet,34.97990226755157,False,4,6594,490.48291015625,plate_m1,0,1716,1.0,complex_sinh
0.05284793113997134,0.00046630247499436766,jet,70.02135596535491,False,4,8281,660.77978515625,plate_m1,0,858,1.0,fourier
0.9794140305946409,0.21625231947955026,jet,73.16865155589058,False,4,6391,664.876953125,plate_m1,0,821,1.0,siren
0.8451440666834351,0.18896874527077398,jet,96.27219933706026,False,4,6633,1097.77392578125,plate_m1,0,624,1.0,mscale
0.9992596273017794,0.2469320662171223,jet,73.74696406347255,False,4,6391,667.751953125,plate_m1,0,815,1.0,tanh
1.00009466114911,0.2470887783324031,jet,74.1166702138237,False,4,6391,667.439453125,plate_m1,0,810,1.0,real_sinh
0.030352933692958717,4.740161083553099e-05,jet,35.083555858658464,False,4,6594,490.48291015625,plate_m1,1,1711,1.0,complex_sinh
0.019276890983387324,0.000651744988313527,jet,70.14557493145568,False,4,8281,662.34228515625,plate_m1,1,856,1.0,fourier
0.9863992654127929,0.2254241520858999,jet,73.21008052518104,False,4,6391,667.439453125,plate_m1,1,821,1.0,siren
0.9227525272073862,0.21663872826995992,jet,96.3485733492491,False,4,6633,1097.77392578125,plate_m1,1,624,1.0,mscale
0.9981019124750874,0.24872388026292702,jet,73.37718229554366,False,4,6391,667.751953125,plate_m1,1,819,1.0,tanh
1.0001957808745041,0.24914264993277185,jet,73.38794004467745,False,4,6391,667.439453125,plate_m1,1,819,1.0,real_sinh
0.015583811285192584,0.0017664627862150335,jet,9.9952012064093,False,4,6530,167.15576171875,beam_m1,0,6004,1.0,complex_sinh
0.006069482457749189,3.9492078418934114e-05,jet,16.45492631988,False,4,8281,208.3974609375,beam_m1,0,3647,1.0,fourier
0.9763242420054956,0.4670727080277812,jet,16.733077448977877,False,4,6346,208.9931640625,beam_m1,0,3587,1.0,siren
0.018004345497183594,1.7950461217541002e-05,jet,25.840758298312444,False,4,6555,283.38134765625,beam_m1,0,2323,1.0,mscale
