L2_err,L_bc_final,L_bc_j0_final,L_bc_j1_final,L_bc_j2_final,L_bc_weighted_final,L_int_final,L_int_last,bc_weight_j0,bc_weight_j1,bc_weight_j2,bc_weights,eval_seed,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.4670314929358829,0.08533013221979423,0.06309439287606174,0.021870943879921334,0.0003647954638111639,0.003733522707286076,0.000517407105337401,0.0005491565521653825,0.02,0.1,0.78,"[0.02, 0.1, 0.78]",12345,0.004250929812623477,860.1873267175896,False,50049,16722.12255859375,poly_d2_o6,real,0,210,vanilla_tanh_direct_ad
0.11872572356741085,0.0007686914670832352,0.0003115027778408754,0.0004480770141875847,9.11167505477509e-06,5.8144863518300557e-05,2.1733967109815645e-05,2.212646285884498e-05,0.02,0.1,0.78,"[0.02, 0.1, 0.78]",12345,7.98788306281162e-05,762.2876217046493,False,100098,5732.8291015625,poly_d2_o6,native_complex,0,237,complex_sinh
