candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_027,27,7.407594151253826,1.0326734081933115,complete,210,3.203766523721965,0.4256859074419832,complete,377,"[""1e+0"", ""1e+3""]","{""lambda_ic"": 1.0, ""mu_mean"": 1000.0}","[1.0, 1000.0]"
point_028,28,0.09679697123350132,0.10491384911517329,complete,210,0.03699026500400373,0.06441006773876246,complete,377,"[""1e+1"", ""1e-3""]","{""lambda_ic"": 10.0, ""mu_mean"": 0.001}","[10.0, 0.001]"
point_029,29,0.09551190174492982,0.10495125890122514,complete,211,0.0340154317051111,0.06105423212696336,complete,377,"[""1e+1"", ""1e-2""]","{""lambda_ic"": 10.0, ""mu_mean"": 0.01}","[10.0, 0.01]"
point_030,30,0.09290060922651835,0.10516277432017268,complete,209,0.03331874365404411,0.060995397651730926,complete,378,"[""1e+1"", ""1e-1""]","{""lambda_ic"": 10.0, ""mu_mean"": 0.1}","[10.0, 0.1]"
point_031,31,0.2516714100018006,0.12515569364760554,complete,208,0.042875060690672394,0.05917739394484572,complete,377,"[""1e+1"", ""1e+0""]","{""lambda_ic"": 10.0, ""mu_mean"": 1.0}","[10.0, 1.0]"
point_032,32,0.1674020748366175,0.1131861694944507,complete,209,0.016854377901552656,0.029409737235105746,complete,377,"[""1e+1"", ""1e+1""]","{""lambda_ic"": 10.0, ""mu_mean"": 10.0}","[10.0, 10.0]"
point_033,33,0.13762398785105218,0.128125679457552,complete,208,0.0455858505700728,0.03559842873812981,complete,378,"[""1e+1"", ""1e+2""]","{""lambda_ic"": 10.0, ""mu_mean"": 100.0}","[10.0, 100.0]"
point_034,34,4.2202664509870615,0.44062460039049645,complete,208,0.5587032278828548,0.13010942066850864,complete,377,"[""1e+1"", ""1e+3""]","{""lambda_ic"": 10.0, ""mu_mean"": 1000.0}","[10.0, 1000.0]"
point_035,35,0.3693773066490112,0.19209538818448657,complete,206,0.03957948310158787,0.05021697458943806,complete,376,"[""1e+2"", ""1e-3""]","{""lambda_ic"": 100.0, ""mu_mean"": 0.001}","[100.0, 0.001]"
point_036,36,0.36520852912854634,0.19141569405375078,complete,207,0.039823353307827505,0.05033732918384164,complete,376,"[""1e+2"", ""1e-2""]","{""lambda_ic"": 100.0, ""mu_mean"": 0.01}","[100.0, 0.01]"
point_037,37,0.3631709267995685,0.19143482973464146,complete,206,0.040795451634377075,0.05071339602039978,complete,376,"[""1e+2"", ""1e-1""]","{""lambda_ic"": 100.0, ""mu_mean"": 0.1}","[100.0, 0.1]"
point_038,38,0.27661027802235444,0.17279460052794293,complete,209,0.03975836602979091,0.04969950193629099,complete,376,"[""1e+2"", ""1e+0""]","{""lambda_ic"": 100.0, ""mu_mean"": 1.0}","[100.0, 1.0]"
point_039,39,0.423369871395222,0.19953690985988082,complete,206,0.04649866821933041,0.04795080273811927,complete,376,"[""1e+2"", ""1e+1""]","{""lambda_ic"": 100.0, ""mu_mean"": 10.0}","[100.0, 10.0]"
point_040,40,0.43834973788391546,0.19233588285025643,complete,207,0.04991906455493113,0.036636115504658416,complete,376,"[""1e+2"", ""1e+2""]","{""lambda_ic"": 100.0, ""mu_mean"": 100.0}","[100.0, 100.0]"
point_041,41,0.42256303172438886,0.22212912996183368,complete,209,0.14940404445290317,0.12701448682986477,complete,375,"[""1e+2"", ""1e+3""]","{""lambda_ic"": 100.0, ""mu_mean"": 1000.0}","[100.0, 1000.0]"
point_042,42,1.414198670437064,0.3143637944315806,complete,210,0.15234255101731692,0.09209853330179907,complete,377,"[""1e+3"", ""1e-3""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.001}","[1000.0, 0.001]"
point_043,43,1.4276667128843807,0.3151836372703816,complete,208,0.15219948261460378,0.09205751586542264,complete,377,"[""1e+3"", ""1e-2""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.01}","[1000.0, 0.01]"
point_044,44,1.4353437353952863,0.3155915363316575,complete,208,0.15278010760941937,0.09196242113085619,complete,376,"[""1e+3"", ""1e-1""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.1}","[1000.0, 0.1]"
point_045,45,1.436786693170899,0.31526963988169576,complete,207,0.15205573651823795,0.0903523410489002,complete,378,"[""1e+3"", ""1e+0""]","{""lambda_ic"": 1000.0, ""mu_mean"": 1.0}","[1000.0, 1.0]"
point_046,46,1.3506744653511735,0.3073543024245379,complete,208,0.15373543260513986,0.0836170028520531,complete,376,"[""1e+3"", ""1e+1""]","{""lambda_ic"": 1000.0, ""mu_mean"": 10.0}","[1000.0, 10.0]"
point_047,47,1.2916883994167951,0.2977721316340103,complete,209,0.15204872458895075,0.07954409796101838,complete,376,"[""1e+3"", ""1e+2""]","{""lambda_ic"": 1000.0, ""mu_mean"": 100.0}","[1000.0, 100.0]"
point_048,48,1.4822582498514556,0.31702472912279217,complete,206,0.3075216120829487,0.12122169796958712,complete,376,"[""1e+3"", ""1e+3""]","{""lambda_ic"": 1000.0, ""mu_mean"": 1000.0}","[1000.0, 1000.0]"
