L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,seed,steps,variant
0.0015457928950186595,6.85347601259299e-06,1.0629095299952616e-05,1.0724175892421682e-05,0.1,1.1314442901211915e-05,72.47146118925997,False,100098,572.7421875,chirp_a2,0,415,complex_sinh_tune_w_p1
