L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,seed,steps,variant
0.3253015912437976,2.290758546065946e-06,0.0005800559002972887,0.0005944331573346584,10.0,0.0006029634857579482,72.6151635289948,False,100098,572.7421875,chirp_a2,0,414,complex_sinh_tune_w_10
