L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.012048679485107957,5.1622467548736145e-05,6.537254011608201e-05,6.60559511010592e-05,0.1,7.053478687095563e-05,72.74778056258367,False,100098,572.88671875,maxwell_a4,native_complex,0,413,complex_sinh_tune_w_p1
