L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,seed,steps,variant
0.003932609826640673,2.218215628471721e-06,2.941808606110567e-05,2.9670080275556915e-05,1.0,3.163630168957739e-05,72.36267262039921,False,100098,572.7421875,chirp_a2,0,416,complex_sinh_tune_w_1
