L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.1045976628239065,6.140064742468074e-05,0.19850920217656648,0.19887217399498316,100.0,0.20464926691903457,72.63205490628447,False,100098,572.88671875,maxwell_a4,native_complex,0,414,complex_sinh_tune_w_100
