L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.10375877770298848,3.6815493773049906e-05,0.0007381783894029749,0.0007500438303015974,1.0,0.0007749938831760248,72.60839558085021,False,100098,572.88671875,maxwell_a4,native_complex,0,414,complex_sinh_tune_w_1
