geometric_mean,max_error,mean_error,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,seed,status,task_id,war_loss,war_rel_error,weights
0.7281553369405717,1.0022760175583296,0.7656410924739618,0.2658991657090491,1.0022760175583296,0,complete,poly_d2_o6,0.003963300107037767,0.5290061673895942,"[10.0, 1.0, 1.0]"
