L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.00046633027625863363,7.726925220434333e-08,jet,23.47002417853136,False,2,25474,301.93359375,helm_wang_1_1,0,51130,1.0,complex_sinh
3.839900459470071e-05,3.598990281731082e-08,jet,23.424423622847673,False,2,25474,301.93359375,helm_wang_1_1,1,51230,1.0,complex_sinh
0.00030910976663094336,1.0757269703173935e-07,jet,23.27228274285827,False,2,25474,301.93359375,helm_wang_1_1,2,51564,1.0,complex_sinh
0.00017479762895514936,6.943741527445715e-08,jet,23.323200439573352,False,2,25474,301.93359375,helm_wang_1_1,3,51452,1.0,complex_sinh
0.00014254563812063776,3.712107422391152e-08,jet,23.44647436528022,False,2,25474,301.93359375,helm_wang_1_1,4,51181,1.0,complex_sinh
0.0003439908728050114,2.3969922668391537e-07,jet,23.56177089398197,False,2,25474,301.93359375,helm_wang_1_2,0,50931,2.0,complex_sinh
0.00039559038551807235,3.695519956854627e-07,jet,23.4750887839,False,2,25474,301.93359375,helm_wang_1_2,1,51119,2.0,complex_sinh
0.0002398005654072097,1.9702971055786801e-07,jet,23.569281325351508,False,2,25474,301.93359375,helm_wang_1_2,2,50915,2.0,complex_sinh
0.0003659075675400952,1.3110139197592602e-07,jet,23.496261549355307,False,2,25474,301.93359375,helm_wang_1_2,3,51073,2.0,complex_sinh
0.00012102507906554112,2.012246566145196e-07,jet,23.432968864798806,False,2,25474,301.93359375,helm_wang_1_2,4,51211,2.0,complex_sinh
0.02246406706845841,5.445820503912152e-07,jet,23.58657728616973,False,2,25474,301.93359375,helm_wang_1_4,0,50877,4.0,complex_sinh
0.003795638917853325,7.744375954679929e-07,jet,23.5856561074672,False,2,25474,301.93359375,helm_wang_1_4,1,50879,4.0,complex_sinh
0.01443961867536379,8.122836068303525e-07,jet,23.431080626601133,False,2,25474,301.93359375,helm_wang_1_4,2,51215,4.0,complex_sinh
0.03551634445890132,7.13132585300109e-07,jet,23.411962578212798,False,2,25474,301.93359375,helm_wang_1_4,3,51257,4.0,complex_sinh
0.02179428679738942,1.1983157827021438e-06,jet,23.576919867166488,False,2,25474,301.93359375,helm_wang_1_4,4,50898,4.0,complex_sinh
