L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.022234346161442854,6.057200561503123e-06,jet,23.773426432673958,False,2,25474,301.93359375,helm_aniso_1_4,0,25239,4.0,complex_sinh
0.008959744869478172,6.633052659290105e-06,jet,23.733870894433547,False,2,25474,301.93359375,helm_aniso_1_4,1,25281,4.0,complex_sinh
