L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,seed,steps,sweep,variant
0.03546684806561962,7.845522471078061e-06,jet,72.58715064349212,False,2,100098,548.46337890625,helmholtz_a2,0,8267,2.0,complex_sinh
0.04685826038763309,1.093297818476184e-05,jet,68.95900367419046,False,2,66049,507.91650390625,helmholtz_a2,0,8702,2.0,fourier
0.02229503324600889,7.611869053690776e-06,jet,62.917356376498205,False,2,50049,508.67236328125,helmholtz_a2,0,9537,2.0,siren
0.18011054957018058,0.010005503215404225,jet,186.63641438872753,False,2,150147,1336.212890625,helmholtz_a2,0,3216,2.0,mscale
0.03285233207097434,9.370966829774072e-06,jet,72.58405770488679,False,2,100098,548.46337890625,helmholtz_a2,1,8267,2.0,complex_sinh
0.015390595738215216,5.640784971954445e-06,jet,69.0117851139623,False,2,66049,507.91650390625,helmholtz_a2,1,8695,2.0,fourier
0.015438733282450727,6.7185907398626166e-06,jet,62.9596821076534,False,2,50049,508.67236328125,helmholtz_a2,1,9531,2.0,siren
0.37941022772354155,0.015573466068054593,jet,186.4635477889284,False,2,150147,1336.212890625,helmholtz_a2,1,3219,2.0,mscale
0.08639881863479465,2.1104551330154534e-05,jet,72.5420200035365,False,2,100098,548.46337890625,helmholtz_a4,0,8272,4.0,complex_sinh
0.31822180650163895,3.551170811345955e-05,jet,69.00430389310695,False,2,66049,507.91650390625,helmholtz_a4,0,8696,4.0,fourier
0.2624899240204241,1.4108181521139956e-05,jet,62.95232113237378,False,2,50049,508.67236328125,helmholtz_a4,0,9532,4.0,siren
1.000217560114992,0.2492633563603767,jet,186.60098314053678,False,2,150147,1336.212890625,helmholtz_a4,0,3217,4.0,mscale
0.18706564657105842,3.9611911663661654e-05,jet,72.70783564649314,False,2,100098,548.46337890625,helmholtz_a4,1,8253,4.0,complex_sinh
0.6686214787370967,2.8720111000889686e-05,jet,69.2251132400195,False,2,66049,507.91650390625,helmholtz_a4,1,8668,4.0,fourier
0.22011249831039162,1.453303607800654e-05,jet,63.283164443303214,False,2,50049,508.67236328125,helmholtz_a4,1,9482,4.0,siren
1.0002009551064817,0.2564415194568118,jet,186.9550960614256,False,2,150147,1336.212890625,helmholtz_a4,1,3210,4.0,mscale
0.1848122822224807,7.45018773069517e-05,jet,72.65215671641558,False,2,100098,548.46337890625,helmholtz_a6,0,8260,6.0,complex_sinh
0.6771498966532277,1.0214985324107657e-05,jet,69.11348863282777,False,2,66049,507.91650390625,helmholtz_a6,0,8682,6.0,fourier
0.706213490343563,1.1280751508176607e-06,jet,63.055442882768496,False,2,50049,508.67236328125,helmholtz_a6,0,9517,6.0,siren
1.0010039278144676,0.24087142818978222,jet,186.78037203567777,False,2,150147,1336.212890625,helmholtz_a6,0,3213,6.0,mscale
0.5169542635844698,8.715080400601089e-05,jet,72.86145157013821,False,2,100098,548.46337890625,helmholtz_a6,1,8236,6.0,complex_sinh
0.8203535548795985,5.516003223436371e-06,jet,69.19997529710069,False,2,66049,507.91650390625,helmholtz_a6,1,8672,6.0,fourier
0.6430642888576646,1.5419920411594792e-06,jet,63.12544919356826,False,2,50049,508.67236328125,helmholtz_a6,1,9506,6.0,siren
1.0008716873555636,0.2566745992400706,jet,186.87633077810017,False,2,150147,1336.212890625,helmholtz_a6,1,3212,6.0,mscale
0.2945029455959075,0.00012228338955410284,jet,72.74539000041406,False,2,100098,548.46337890625,helmholtz_a8,0,8249,8.0,complex_sinh
0.7898273138508851,3.5187545480805647e-06,jet,69.21447764334485,False,2,66049,507.91650390625,helmholtz_a8,0,8670,8.0,fourier
0.8733468166400956,1.4837402340907134e-07,jet,63.17832546591426,False,2,50049,508.67236328125,helmholtz_a8,0,9498,8.0,siren
0.9999506963933333,0.24667570179276002,jet,186.92614775927166,False,2,150147,1336.212890625,helmholtz_a8,0,3211,8.0,mscale
0.6123709241366694,8.303856991477457e-05,jet,73.22844528911898,False,2,100098,548.46337890625,helmholtz_a8,1,8195,8.0,complex_sinh
0.8508803193662572,1.341145711323042e-06,jet,69.32442791221143,False,2,66049,507.91650390625,helmholtz_a8,1,8656,8.0,fourier
0.8707587586706788,2.8097676583290135e-07,jet,63.2302987551193,False,2,50049,508.67236328125,helmholtz_a8,1,9490,8.0,siren
1.000287707379904,0.25034057021564793,jet,186.88659792868037,False,2,150147,1336.212890625,helmholtz_a8,1,3212,8.0,mscale
0.5189250819540486,0.00011721893977458041,jet,73.13265393282094,False,2,100098,548.46337890625,helmholtz_a10,0,8205,10.0,complex_sinh
0.9098481012827649,2.3309403443701113e-06,jet,69.3180079430865,False,2,66049,507.91650390625,helmholtz_a10,0,8657,10.0,fourier
0.9271973407331133,3.9517822168669406e-08,jet,63.23753054884748,False,2,50049,508.67236328125,helmholtz_a10,0,9489,10.0,siren
1.0000708191554704,0.24753994626635803,jet,186.87532877649272,False,2,150147,1336.212890625,helmholtz_a10,0,3212,10.0,mscale
0.9040898421601159,3.158188191621789e-05,jet,73.19011997919044,False,2,100098,548.46337890625,helmholtz_a10,1,8199,10.0,complex_sinh
0.8333893968703384,1.4293518391936645e-06,jet,69.3217961775232,False,2,66049,507.91650390625,helmholtz_a10,1,8656,10.0,fourier
0.9223082193086501,7.037757709005092e-08,jet,63.24154326085868,False,2,50049,508.67236328125,helmholtz_a10,1,9489,10.0,siren
0.9997447493045412,0.25313668128343936,jet,187.0040263806548,False,2,150147,1336.212890625,helmholtz_a10,1,3210,10.0,mscale
