geometric_mean,max_error,mean_error,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,seed,status,task_id,war_loss,war_rel_error,weights
0.00019458103109689832,0.0003134987485568798,0.00021713522563673112,4.851402918356936e-07,0.0003134987485568798,1,complete,poly_d2_o2,7.047206197702204e-06,0.00012077170271658243,[1.0]
0.0005233832926682739,0.0006268510637041858,0.000531922465896982,2.940891290522715e-07,0.00043699386808977817,4,complete,poly_d2_o2,6.592368039128097e-06,0.0006268510637041858,[1.0]
0.0005304863313994366,0.0005520989212060114,0.0005309093570749142,1.5327672207548811e-06,0.000509719792943817,2,complete,poly_d2_o2,6.3046580217998295e-06,0.0005520989212060114,[1.0]
0.00048554817732064827,0.0007410026322892768,0.0005295810698636289,4.873127933674017e-07,0.0007410026322892768,0,complete,poly_d2_o2,6.658365506747266e-06,0.00031815950743798105,[1.0]
0.002053503993565245,0.004785182210611303,0.002833209504562982,8.366432987057301e-06,0.004785182210611303,3,complete,poly_d2_o2,7.150666512593387e-06,0.0008812367985146603,[1.0]
