candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_027,27,0.1405341967881272,0.7744760171120918,complete,394,0.014139833990422438,0.16865071265490594,complete,240,"[""1e+0"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0]"
point_028,28,0.1834281698209943,1.1282354166565747,complete,396,8.90169140826269e-05,0.053973073161598245,complete,240,"[""1e+1"", ""1e-3""]","{""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001]"
point_029,29,0.18355009383657314,1.1322135919871439,complete,396,0.00010149602633563986,0.053521585362636834,complete,240,"[""1e+1"", ""1e-2""]","{""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01]"
point_030,30,0.1846246937528774,1.114498850609176,complete,394,0.00017169642597392708,0.04873027632437749,complete,240,"[""1e+1"", ""1e-1""]","{""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1]"
point_031,31,0.19084759882652425,1.0747886852513713,complete,395,0.00018136829753027042,0.03989642745956277,complete,240,"[""1e+1"", ""1e+0""]","{""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0]"
point_032,32,0.21393824777997691,0.9658563102178251,complete,393,0.0002444326458424821,0.06365322889057852,complete,240,"[""1e+1"", ""1e+1""]","{""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0]"
point_033,33,0.23625795028318372,0.9917602481813994,complete,395,0.00038320986976269706,0.07144055019421554,complete,240,"[""1e+1"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0]"
point_034,34,0.2386753452647906,1.0000211888197212,complete,395,0.02085828033332481,0.21673348825581973,complete,240,"[""1e+1"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0]"
point_035,35,0.23888883763536653,0.9998590491542905,complete,396,0.00141064892217026,0.12536484774712353,complete,240,"[""1e+2"", ""1e-3""]","{""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001]"
point_036,36,0.23888916311712668,0.9998603729100463,complete,393,0.001426437107496117,0.12562779407283697,complete,240,"[""1e+2"", ""1e-2""]","{""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01]"
