L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.0361212360649819,3.528442364164761e-05,0.2062983991284359,0.2063033698523628,30.0,0.20735693183768533,1.2496143507484752,False,512,104.28173828125,maxwell_a4,native_complex_plane_wave,0,24008,pwnn
