L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
1.112033481735127,1.621295462213896e-05,0.23343491638456443,0.23343962112566136,100.0,0.23505621184677833,1.212751116082271,False,512,104.28173828125,maxwell_a4,native_complex_plane_wave,0,24738,pwnn
